method1,method2,method_score1,method_score2
org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.removeRecipient(PublicKeyRecipient),org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.removeRecipient(PublicKeyRecipient),2.2867412334956336e-23,9.707782234263682e-25
org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.PublicKeyProtectionPolicy(),org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.PublicKeyProtectionPolicy(),5.809477603472492e-10,4.557248809805307e-11
org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.getRecipientsIterator(),org.apache.pdfbox.pdmodel.encryption.PublicKeyProtectionPolicy.getRecipientsIterator(),5.796172134295166e-17,5.253788174903974e-12
"org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy.StandardProtectionPolicy(String, String, AccessPermission)","org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy.StandardProtectionPolicy(String, String, AccessPermission)",5.5013530833214034e-09,1.9217664299245767e-10
org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.truncateOrPad(byte[]),org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler.truncateOrPad(byte[]),5.64444969251181e-09,7.00750938205242e-10
org.apache.pdfbox.cos.COSBoolean.accept(ICOSVisitor),org.apache.pdfbox.cos.COSBoolean.accept(ICOSVisitor),1.2101176799879183e-11,6.36668195584314e-12
org.apache.pdfbox.cos.COSFloat.accept(ICOSVisitor),org.apache.pdfbox.cos.COSFloat.accept(ICOSVisitor),1.355692052656832e-09,1.170539932545858e-08
org.apache.pdfbox.pdfwriter.COSWriter.visitFromFloat(COSFloat),org.apache.pdfbox.pdfwriter.COSWriter.visitFromFloat(COSFloat),2.0072240874469143e-09,1.5355517169800662e-08
org.apache.pdfbox.pdfwriter.COSWriter.visitFromInt(COSInteger),org.apache.pdfbox.pdfwriter.COSWriter.visitFromInt(COSInteger),2.2169340604292654e-09,2.7109288524169886e-08
org.apache.pdfbox.cos.COSInteger.accept(ICOSVisitor),org.apache.pdfbox.cos.COSInteger.accept(ICOSVisitor),4.6361064958389617e-10,2.0830944849149754e-08
org.apache.pdfbox.cos.COSName.accept(ICOSVisitor),org.apache.pdfbox.cos.COSName.accept(ICOSVisitor),4.4170452971296436e-08,5.1627602079850256e-08
org.apache.pdfbox.pdfwriter.COSWriter.visitFromName(COSName),org.apache.pdfbox.pdfwriter.COSWriter.visitFromName(COSName),2.0498529058769163e-07,1.112117691974035e-07
org.apache.pdfbox.cos.COSNull.accept(ICOSVisitor),org.apache.pdfbox.cos.COSNull.accept(ICOSVisitor),3.183137640676947e-10,7.371464589358797e-11
org.apache.pdfbox.pdfwriter.COSWriter.writeReference(COSBase),org.apache.pdfbox.pdfwriter.COSWriter.writeReference(COSBase),4.1469152535825353e-07,5.463261024117233e-07
org.apache.pdfbox.pdfwriter.COSWriter.visitFromBoolean(COSBoolean),org.apache.pdfbox.pdfwriter.COSWriter.visitFromBoolean(COSBoolean),1.4979289817466243e-10,9.682338905932761e-12
org.apache.pdfbox.pdfwriter.COSWriter.visitFromNull(COSNull),org.apache.pdfbox.pdfwriter.COSWriter.visitFromNull(COSNull),1.4979289817466243e-10,8.680719670886895e-12
org.apache.pdfbox.pdmodel.fdf.FDFDocument.saveXFDF(Writer),org.apache.pdfbox.pdmodel.fdf.FDFDocument.saveXFDF(Writer),1.8486626655932612e-10,1.6729559025169924e-09
org.apache.pdfbox.pdmodel.fdf.FDFDocument.saveXFDF(File),org.apache.pdfbox.pdmodel.fdf.FDFDocument.saveXFDF(File),2.9065108961901426e-23,2.450243932797493e-21
org.apache.pdfbox.pdmodel.fdf.FDFDocument.saveXFDF(String),org.apache.pdfbox.pdmodel.fdf.FDFDocument.saveXFDF(String),1.2465018091856932e-16,6.559371799282688e-09
org.apache.pdfbox.filter.ASCIIHexFilter.isWhitespace(int),org.apache.pdfbox.filter.ASCIIHexFilter.isWhitespace(int),2.454963963669897e-06,2.0274686006300986e-07
"org.apache.pdfbox.filter.ASCIIHexFilter.decode(InputStream, OutputStream, COSDictionary, int)","org.apache.pdfbox.filter.ASCIIHexFilter.decode(InputStream, OutputStream, COSDictionary, int)",7.232012616041118e-05,1.7772633486813266e-06
"org.apache.pdfbox.filter.JBIG2Filter.decode(InputStream, OutputStream, COSDictionary, int)","org.apache.pdfbox.filter.JBIG2Filter.decode(InputStream, OutputStream, COSDictionary, int)",5.266973835806014e-08,1.8960969131702948e-06
"org.apache.pdfbox.filter.DCTFilter.decode(InputStream, OutputStream, COSDictionary, int)","org.apache.pdfbox.filter.DCTFilter.decode(InputStream, OutputStream, COSDictionary, int)",4.239362294917804e-21,1.984893993474492e-06
"org.apache.pdfbox.filter.JPXFilter.decode(InputStream, OutputStream, COSDictionary, int)","org.apache.pdfbox.filter.JPXFilter.decode(InputStream, OutputStream, COSDictionary, int)",3.539451456063174e-08,2.950064741037707e-06
org.apache.pdfbox.pdfwriter.ContentStreamWriter.writeObject(Object),org.apache.pdfbox.pdfwriter.ContentStreamWriter.writeObject(Object),6.387915834715657e-15,2.628548937549962e-07
org.apache.pdfbox.pdmodel.documentinterchange.prepress.PDBoxStyle.getGuidelineColor(),org.apache.pdfbox.pdmodel.documentinterchange.prepress.PDBoxStyle.getGuidelineColor(),1.708071650529994e-10,2.8511705865733063e-12
org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.PDCalGray(COSArray),org.apache.pdfbox.pdmodel.graphics.color.PDCalGray.PDCalGray(COSArray),3.614806730700432e-10,1.076033967703072e-11
org.apache.pdfbox.cos.COSFloat.COSFloat(float),org.apache.pdfbox.cos.COSFloat.COSFloat(float),0.0001158336674925268,1.1192697887482046e-05
org.apache.pdfbox.cos.COSArray.setFloatArray(float[]),org.apache.pdfbox.cos.COSArray.setFloatArray(float[]),3.956081389937019e-05,1.1165353811525296e-07
org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(COSArray),org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(COSArray),3.44245200417097e-05,1.537545941967916e-06
org.apache.pdfbox.pdmodel.font.PDType1CFont.getFontMatrix(),org.apache.pdfbox.pdmodel.font.PDType1CFont.getFontMatrix(),8.357043196710504e-07,1.0673468672641456e-07
"org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(float, float)","org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(float, float)",2.594486989213972e-07,5.120143566857613e-08
org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(BoundingBox),org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(BoundingBox),1.165860504986326e-07,7.068819132016307e-08
org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(),org.apache.pdfbox.pdmodel.common.PDRectangle.PDRectangle(),2.0195761650760736e-07,1.1269666023671498e-07
org.apache.pdfbox.pdmodel.graphics.color.PDGamma.PDGamma(),org.apache.pdfbox.pdmodel.graphics.color.PDGamma.PDGamma(),2.6432384190973406e-08,1.9967299748273807e-10
org.apache.pdfbox.pdmodel.common.PDRectangle.setLowerLeftY(float),org.apache.pdfbox.pdmodel.common.PDRectangle.setLowerLeftY(float),3.321594915022623e-09,3.8459317214742154e-08
org.apache.pdfbox.pdmodel.graphics.color.PDGamma.setR(float),org.apache.pdfbox.pdmodel.graphics.color.PDGamma.setR(float),4.070863275677927e-10,1.0099990233119307e-12
org.apache.pdfbox.pdmodel.common.PDRectangle.setLowerLeftX(float),org.apache.pdfbox.pdmodel.common.PDRectangle.setLowerLeftX(float),3.944393883202897e-09,3.811071754699023e-08
org.apache.pdfbox.pdmodel.common.PDRectangle.setUpperRightY(float),org.apache.pdfbox.pdmodel.common.PDRectangle.setUpperRightY(float),3.491015475066205e-08,4.1985222908226604e-08
org.apache.pdfbox.pdmodel.common.PDRectangle.setUpperRightX(float),org.apache.pdfbox.pdmodel.common.PDRectangle.setUpperRightX(float),5.0279424410999e-09,3.719202930928492e-08
org.apache.pdfbox.pdmodel.graphics.color.PDGamma.setB(float),org.apache.pdfbox.pdmodel.graphics.color.PDGamma.setB(float),3.3923862907827803e-10,1.3466587651839294e-12
org.apache.pdfbox.pdmodel.graphics.PDFontSetting.PDFontSetting(),org.apache.pdfbox.pdmodel.graphics.PDFontSetting.PDFontSetting(),3.6984557559578754e-10,6.022122441656338e-12
org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB.getGamma(),org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB.getGamma(),1.160945308564705e-09,6.265656131066287e-11
org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.PDTristimulus(),org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.PDTristimulus(),3.8862320373851555e-10,7.875463546590345e-12
org.apache.pdfbox.pdmodel.common.PDRange.PDRange(),org.apache.pdfbox.pdmodel.common.PDRange.PDRange(),1.1285166056539557e-08,9.951634556971434e-09
"org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setArrayOfNumber(String, float[])","org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setArrayOfNumber(String, float[])",2.057019907108824e-07,6.745155015526276e-09
org.apache.pdfbox.pdmodel.graphics.color.PDGamma.setG(float),org.apache.pdfbox.pdmodel.graphics.color.PDGamma.setG(float),5.485520925005275e-11,1.3466587651839294e-12
org.apache.pdfbox.pdmodel.graphics.PDFontSetting.setFontSize(float),org.apache.pdfbox.pdmodel.graphics.PDFontSetting.setFontSize(float),5.485520925005275e-11,1.3466587651839294e-12
org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.setZ(float),org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.setZ(float),4.3884171818705196e-11,2.1239012371101566e-12
org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.PDTristimulus(float[]),org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.PDTristimulus(float[]),1.080100737655389e-09,9.532922039758717e-12
org.apache.pdfbox.pdmodel.common.PDRange.setMin(float),org.apache.pdfbox.pdmodel.common.PDRange.setMin(float),1.4440917191624787e-10,6.309119563904498e-12
org.apache.pdfbox.pdmodel.common.PDRange.setMax(float),org.apache.pdfbox.pdmodel.common.PDRange.setMax(float),1.7329099466713887e-10,6.309119563904498e-12
org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.setY(float),org.apache.pdfbox.pdmodel.graphics.color.PDTristimulus.setY(float),4.3884171818705196e-11,1.7699211669650368e-12
org.apache.pdfbox.cos.COSArray.COSArray(),org.apache.pdfbox.cos.COSArray.COSArray(),7.892780393010411e-05,5.537291195284144e-06
org.apache.pdfbox.pdmodel.common.COSArrayList.converterToCOSArray(List<?>),org.apache.pdfbox.pdmodel.common.COSArrayList.converterToCOSArray(List<?>),5.216497985911051e-07,6.623133769742277e-09
org.apache.pdfbox.pdmodel.common.COSArrayList.COSArrayList(),org.apache.pdfbox.pdmodel.common.COSArrayList.COSArrayList(),1.0043915153576874e-08,2.958364690015645e-11
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTextMarkup.setQuadPoints(float[]),org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationTextMarkup.setQuadPoints(float[]),2.0950009929270216e-09,7.384288735511246e-11
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.setLine(float[]),org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.setLine(float[]),8.031896311681923e-08,6.392511562369705e-09
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.PDDeviceN(),org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.PDDeviceN(),4.4418679079841397e-10,1.9836578794966013e-11
org.apache.pdfbox.pdmodel.documentinterchange.prepress.PDBoxStyle.getLineDashPattern(),org.apache.pdfbox.pdmodel.documentinterchange.prepress.PDBoxStyle.getLineDashPattern(),7.536584658010249e-09,3.2304246161412742e-12
org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDFourColours.PDFourColours(),org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDFourColours.PDFourColours(),1.0309938985523408e-10,6.759510401569241e-12
org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.PDICCBased(PDDocument),org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.PDICCBased(PDDocument),1.307755177449607e-09,6.42990404215713e-11
"org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setArrayOfString(String, String[])","org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDStandardAttributeObject.setArrayOfString(String, String[])",3.3877193580487504e-09,6.388465417519874e-09
org.apache.pdfbox.pdmodel.fdf.FDFOptionElement.FDFOptionElement(),org.apache.pdfbox.pdmodel.fdf.FDFOptionElement.FDFOptionElement(),1.0816115776630832e-10,5.372732111377047e-12
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDUserAttributeObject.setUserProperties(List<PDUserProperty>),org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDUserAttributeObject.setUserProperties(List<PDUserProperty>),3.060799607158656e-10,8.15241757393934e-12
org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination.PDPageDestination(),org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageDestination.PDPageDestination(),5.518727593047809e-09,2.9945758583388265e-10
org.apache.pdfbox.pdmodel.common.COSArrayList.convertStringListToCOSNameCOSArray(List<String>),org.apache.pdfbox.pdmodel.common.COSArrayList.convertStringListToCOSNameCOSArray(List<String>),6.7124686798603835e-09,2.7925795871572226e-10
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.setCaptionHorizontalOffset(float),org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.setCaptionHorizontalOffset(float),3.30667078732123e-10,4.231306183296604e-12
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.setAttributes(Revisions<PDAttributeObject>),org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.setAttributes(Revisions<PDAttributeObject>),7.802579044275875e-10,3.69742757200427e-11
org.apache.pdfbox.cos.COSArray.add(COSBase),org.apache.pdfbox.cos.COSArray.add(COSBase),0.0002497804566351863,0.006891453222435031
org.apache.pdfbox.pdmodel.common.COSArrayList.add(E),org.apache.pdfbox.pdmodel.common.COSArrayList.add(E),5.103363872080953e-09,1.50731898058193e-10
org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties.addGroup(PDOptionalContentGroup),org.apache.pdfbox.pdmodel.graphics.optionalcontent.PDOptionalContentProperties.addGroup(PDOptionalContentGroup),7.415987208950143e-10,1.2768214644716252e-10
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.setEndPointEndingStyle(String),org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.setEndPointEndingStyle(String),1.8619809566309452e-09,4.3395744181809477e-11
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.setClassNames(Revisions<String>),org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.setClassNames(Revisions<String>),6.683215992929823e-10,4.5798777623432636e-11
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.addClassName(String),org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.addClassName(String),7.720502235839194e-10,4.383191991761381e-11
org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.setStartPointEndingStyle(String),org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotationLine.setStartPointEndingStyle(String),2.8197309460994303e-10,5.364472922139749e-12
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.addAttribute(PDAttributeObject),org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.addAttribute(PDAttributeObject),5.099090243102858e-10,4.361743519894293e-11
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.attributeChanged(PDAttributeObject),org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement.attributeChanged(PDAttributeObject),3.2224298612546595e-09,3.6808835932828313e-10
"org.apache.pdfbox.pdmodel.graphics.PDLineDashPattern.PDLineDashPattern(COSArray, int)","org.apache.pdfbox.pdmodel.graphics.PDLineDashPattern.PDLineDashPattern(COSArray, int)",4.803519467316697e-10,2.41078665532659e-10
org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB.setGamma(PDGamma),org.apache.pdfbox.pdmodel.graphics.color.PDCalRGB.setGamma(PDGamma),2.0772793233194312e-11,1.369435867678629e-12
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.PDDeviceN(COSArray),org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.PDDeviceN(COSArray),4.722218591066597e-10,4.1128218200711406e-07
org.apache.pdfbox.pdmodel.common.COSArrayList.size(),org.apache.pdfbox.pdmodel.common.COSArrayList.size(),1.5166822083483483e-20,1.782226576529422e-20
org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.getValue(Integer),org.apache.pdfbox.pdmodel.common.PDNumberTreeNode.getValue(Integer),8.184441491302955e-08,1.4573613284373693e-09
org.apache.pdfbox.pdmodel.common.COSArrayList.addAll(Collection<? extends E>),org.apache.pdfbox.pdmodel.common.COSArrayList.addAll(Collection<? extends E>),2.1306116279229192e-10,4.630119463577184e-12
"org.apache.pdfbox.pdmodel.common.COSArrayList.addAll(int, Collection<? extends E>)","org.apache.pdfbox.pdmodel.common.COSArrayList.addAll(int, Collection<? extends E>)",1.8423631113103303e-10,6.279892195272406e-12
org.apache.pdfbox.pdmodel.common.PDNameTreeNode.getValue(String),org.apache.pdfbox.pdmodel.common.PDNameTreeNode.getValue(String),1.5967644650442904e-07,2.3369287365510752e-08
org.apache.pdfbox.pdmodel.fdf.FDFDictionary.writeXML(Writer),org.apache.pdfbox.pdmodel.fdf.FDFDictionary.writeXML(Writer),4.581403118160039e-09,6.649719754768739e-11
org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.getNumberOfComponents(),org.apache.pdfbox.pdmodel.graphics.color.PDDeviceN.getNumberOfComponents(),7.368533316605141e-11,4.5787884662310874e-11
org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.setNumberOfComponents(int),org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.setNumberOfComponents(int),1.434432676265364e-16,5.2581105180255605e-17
org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.toString(),org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.toString(),1.9851614963268893e-16,7.835476273025696e-17
org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.getRangeForComponent(int),org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.getRangeForComponent(int),5.888578144707177e-17,1.9255271449383602e-08
org.apache.pdfbox.cos.COSDictionary.getInt(COSName),org.apache.pdfbox.cos.COSDictionary.getInt(COSName),8.481198785018204e-08,1.2792287123698087e-07
org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.getNumberOfComponents(),org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.getNumberOfComponents(),1.924121400331268e-08,1.2369439927659088e-09
"org.apache.pdfbox.filter.FlateFilter.decode(InputStream, OutputStream, COSDictionary, int)","org.apache.pdfbox.filter.FlateFilter.decode(InputStream, OutputStream, COSDictionary, int)",2.244573852995826e-06,1.0399233103807202e-05
org.apache.pdfbox.pdmodel.font.PDCIDFont.getCIDSystemInfo(),org.apache.pdfbox.pdmodel.font.PDCIDFont.getCIDSystemInfo(),8.84531235993069e-08,1.1562219755075262e-08
org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDMarkedContent.getMCID(),org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDMarkedContent.getMCID(),1.7167899972926964e-10,9.834602748668581e-12
org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueMDP.getP(),org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSeedValueMDP.getP(),5.1652581678397323e-11,1.3306071890668537e-12
org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkedContentReference.getMCID(),org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkedContentReference.getMCID(),1.322393834306468e-10,5.7770380425389305e-12
org.apache.pdfbox.pdmodel.common.PDStream.getDecodedStreamLength(),org.apache.pdfbox.pdmodel.common.PDStream.getDecodedStreamLength(),1.7217550341053556e-11,6.653231559620149e-13
org.apache.pdfbox.pdmodel.common.function.PDFunctionType0.getBitsPerSample(),org.apache.pdfbox.pdmodel.common.function.PDFunctionType0.getBitsPerSample(),1.735645503487176e-10,6.154686457471936e-12
"org.apache.pdfbox.preflight.process.StreamValidationProcess.checkStreamLength(PreflightContext, COSObject)","org.apache.pdfbox.preflight.process.StreamValidationProcess.checkStreamLength(PreflightContext, COSObject)",4.398543699958279e-09,3.0241292687758664e-06
org.apache.pdfbox.pdmodel.graphics.color.PDIndexed.PDIndexed(COSArray),org.apache.pdfbox.pdmodel.graphics.color.PDIndexed.PDIndexed(COSArray),2.4791642551160514e-09,9.53472722150582e-08
org.apache.pdfbox.pdmodel.graphics.color.PDIndexed.setBaseColorSpace(PDColorSpace),org.apache.pdfbox.pdmodel.graphics.color.PDIndexed.setBaseColorSpace(PDColorSpace),1.4565028458334836e-10,6.939537551510468e-13
org.apache.pdfbox.pdmodel.graphics.color.PDLab.setBRange(PDRange),org.apache.pdfbox.pdmodel.graphics.color.PDLab.setBRange(PDRange),1.435992989508605e-10,1.6458582362988081e-12
org.apache.pdfbox.pdmodel.graphics.color.PDLab.setARange(PDRange),org.apache.pdfbox.pdmodel.graphics.color.PDLab.setARange(PDRange),9.573289809812674e-11,1.3166904604633523e-12
org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.setTintTransform(PDFunction),org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.setTintTransform(PDFunction),5.593452225785646e-12,7.519399850169851e-13
org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.setAlternateColorSpace(PDColorSpace),org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.setAlternateColorSpace(PDColorSpace),2.4781439191671937e-11,3.050395766100034e-12
org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.getColorantName(),org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.getColorantName(),2.4591149859925213e-11,2.3162397211130395e-11
org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.PDSeparation(COSArray),org.apache.pdfbox.pdmodel.graphics.color.PDSeparation.PDSeparation(COSArray),2.597219690175427e-09,9.652413037541105e-06
"org.apache.pdfbox.pdmodel.graphics.shading.AxialShadingPaint.AxialShadingPaint(PDShadingType2, Matrix, int)","org.apache.pdfbox.pdmodel.graphics.shading.AxialShadingPaint.AxialShadingPaint(PDShadingType2, Matrix)",3.1752027638234835e-10,1.406807395831028e-12
"org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingPaint.RadialShadingPaint(PDShadingType3, Matrix, int)","org.apache.pdfbox.pdmodel.graphics.shading.RadialShadingPaint.RadialShadingPaint(PDShadingType3, Matrix)",3.1752027638234835e-10,1.7585040742983493e-12
"org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.createInnerForm(PDResources, PDStream, PDRectangle)","org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.createInnerForm(PDResources, PDStream, PDRectangle)",1.625955169608984e-16,1.3813663309473405e-09
"org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.createHolderForm(PDResources, PDStream, PDRectangle)","org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSigBuilder.createHolderForm(PDResources, PDStream, PDRectangle)",1.625955169608984e-16,1.3813663309473405e-09
"org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner.PDVisibleSignDesigner(InputStream, InputStream, int)","org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner.PDVisibleSignDesigner(InputStream, InputStream, int)",4.5202629314571594e-08,2.4395885299434123e-09
"org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner.PDVisibleSignDesigner(String, InputStream, int)","org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner.PDVisibleSignDesigner(String, InputStream, int)",2.447090628716397e-08,2.1176100307815117e-07
"org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner.PDVisibleSignDesigner(PDDocument, InputStream, int)","org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner.PDVisibleSignDesigner(PDDocument, InputStream, int)",1.181910464259849e-08,6.450881520724004e-10
org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.getTextColor(),org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDOutlineItem.getTextColor(),1.2645002259198712e-06,2.8567768178053216e-12
org.apache.pdfbox.preflight.graphic.DeviceColorSpaceHelper.processIndexedColorSpace(PDColorSpace),org.apache.pdfbox.preflight.graphic.DeviceColorSpaceHelper.processIndexedColorSpace(PDColorSpace),4.0221716935755694e-08,2.5088159896745198e-11
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processDeviceNColorSpace(PDColorSpace),org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processDeviceNColorSpace(PDColorSpace),1.8353196334085202e-09,1.3069450889431956e-10
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processIndexedColorSpace(PDColorSpace),org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processIndexedColorSpace(PDColorSpace),6.100905960357091e-07,6.752730828075788e-11
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processSeparationColorSpace(PDColorSpace),org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper.processSeparationColorSpace(PDColorSpace),2.31749105162676e-09,1.353815927045694e-10
org.apache.pdfbox.preflight.process.reflect.GraphicObjectPageValidationProcess.validate(PreflightContext),org.apache.pdfbox.preflight.process.reflect.GraphicObjectPageValidationProcess.validate(PreflightContext),1.7757360738979085e-10,5.63062973721645e-07
"org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateGraphicObjects(PreflightContext, PDPage)","org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess.validateGraphicObjects(PreflightContext, PDPage)",1.3308784450920344e-15,1.3464838852412716e-07
org.apache.pdfbox.preflight.xobject.XObjImageValidator.checkColorSpaceAndImageMask(),org.apache.pdfbox.preflight.xobject.XObjImageValidator.checkColorSpaceAndImageMask(),1.311740159670807e-15,1.1169497612321594e-07
