Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Existing GitBox Approval,Blogs - Username,Protected Branch,Blogs - Email Address,GitHub Options,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,External issue ID,Machine Readable Info,External issue URL,Flags,Rank
Ivy,IVY-980,NullPointerException when resolving module without revision in the pattern,Bug,Resolved,Major,Fixed,Maarten Coene,Craig paddon,Craig paddon,12/2/2008 22:59,,12/15/2008 22:14,12/3/2008 20:52,"2.0-RC1, 2.0-RC2",2,Core,,0,0,,,,,,,,Intel / Windows 2000 (Server) / Windows XP.,"When I switched to RC1 or RC2 I experianced the following error (which worked fine in previuos versions).

When there is a dependancy which uses the rev=""+"" and there is no revision on the artifact in the repository the resolver throws a null pointer.

[ivy:resolve] :::: WARNINGS
[ivy:resolve] ::::::::::::::::::::::::::::::::::::::::::::::
[ivy:resolve] :: UNRESOLVED DEPENDENCIES ::
[ivy:resolve] ::::::::::::::::::::::::::::::::::::::::::::::
[ivy:resolve] :: acme#SomeJar;+: java.lang.NullPointerException at org.apache.ivy.plugins.resolver.Bas
icResolver.resolveAndCheckRevision(BasicResolver.java:457)
[ivy:resolve] ::::::::::::::::::::::::::::::::::::::::::::::


I have a filesystem resolver with the following pattern:
<filesystem name=""remote3rdParty"" checkmodified=""false"" cache=""systemCahce"">
<artifact pattern=""\\someServer\IvyRepo\external\[organisation]\[artifact]-[revision].[ext]""/>
<artifact pattern=""\\someServer\IvyRepo\external\[organisation]\[artifact].[ext]""/>
</filesystem>

(Some artifacts in the 3rd party library don't have versions).

The file path is:
\\someServer\IvyRepo\external\acme\SomeJar.jar

The dependancy is:
<dependency name=""SomeJar"" org=""acme"" rev=""+"" conf=""runtime-jar->default;""/>


From a client point of view, the module doesn't care what version... just get the latest.... and if there is no version just get the current one.

There are a number of work arounds...

a) Ensure all JARs in the repository have a version ... Invent a version on ones which don't have any version. (Probably a good idea anyway).
- If this is the case then thats fine. It should just be a documented feature :)

b) Use the beta version of ivy.

c) Change the client module to specify no revision rev=""""



",,,,,,,,12/3/2008 20:52,,,,"8 years, 30 weeks, 6 days ago",,140613,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191381,,,,,,,,0|i0x4lb:
Ivy,IVY-981,<caches> requires defaultCacheDir to be set,Bug,Resolved,Major,Cannot Reproduce,Maarten Coene,Jesper Pedersen,Jesper Pedersen,12/4/2008 15:36,,5/7/2010 20:12,11/17/2009 22:46,2.0-RC2,2.2.0-RC1,Core,,0,0,,,,,,,,,"I have deployed ivy.jar in $ANT_HOME/lib - and have the following in my build.xml

<target name=""init"">
<ivy:settings file=""${basedir}/ivy.settings.xml""/>
</target>

in my ivy.settings.xml file I have

<caches defaultCacheDir=""${user.home}/.ivy2/cache""
artifactPattern=""[organisation]/[module]/[type]s/[artifact]-[revision](-[classifier]).[ext]""
checkUpToDate=""true""/>

If I remove the defaultCacheDir attribute it conplains about ${ivy.cache.dir} isn't set.

The documentation lists defaultCacheDir as a non-required attribute for <caches>",,,,,,,,11/17/2009 22:46,,,,"7 years, 34 weeks, 5 days ago",,140614,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192359,,,,,,,,0|i0xamn:
Ivy,IVY-982,Dependency Configuration Negation does not work,Bug,Reopened,Major,Unresolved,Maarten Coene,Marc De Boeck,Marc De Boeck,12/5/2008 11:05,,10/7/2013 14:15,,"2.0-RC2, 2.0",,Core,,6,7,,,,,,,,"windows xp 
java 1.5 build 1.5.0_14-b03 
ant 1.7.0","I am trying the define a dependency for all configurations in my module, except for the configuration named hibernate. So I defined the following dependency in my ivy.xml file: 
bq. <dependency org=""spring"" name=""spring-framework"" rev=""2.5.1"" conf=""*, !hibernate -> web""/> 

However, when resolving, I get the following error: 
bq. [ivy:resolve] :: ivy-dependency-stubs#toolset#C2.0;MRC2.0: java.text.ParseException: Problem occured while parsing ivy file: Configuration '!hibernate' does not exist in module module: ivy-dependency-stubs#toolset#C2.0;MRC2.0 status=release publication=Fri Dec 05 10:50:34 CET 2008 configurations={compile=compile, test=test, ear=ear, hibernate=hibernate} artifacts={compile=[ivy-dependency-stubs#toolset#C2.0;MRC2.0!toolset.txt], hibernate=[ivy-dependency-stubs#toolset#C2.0;MRC2.0!toolset.txt], ear=[ivy-dependency-stubs#toolset#C2.0;MRC2.0!toolset.txt], test=[ivy-dependency-stubs#toolset#C2.0;MRC2.0!toolset.txt]} dependencies=[dependency: hibernate#hibernate#C2.0;3.2.6 {*=[default]}, dependency: spring#spring-framework#C2.0;2.5.1 {*=[web]}] in file:/R:/ext950_r_costa_INCEPTION_int_dn/devtools/oobs/var/cache/ivy-dependency-stubs/toolset/C2.0/ivy-MRC2.0.xml.original 

A similar problem has already been reported to the ivy-user group by somebody else using the IvyDE, so I suspect it's a Ivy-core problem? 
See: http://www.nabble.com/Dependency-Configuration-Negation-ts20129596.html#a20129596 

Attached is the stack trace: 
{quote} 
BUILD FAILED 
R:\ext950_r_costa_INCEPTION_int_dn\devtools\oobs\oobs-base.xml:124: The following error occurred while executing this line 
: 
R:\ext950_r_costa_INCEPTION_int_dn\devtools\oobs\oobs-base.xml:125: impossible to resolve dependencies: 
resolve failed - see output for details 
at org.apache.tools.ant.ProjectHelper.addLocationToBuildException(ProjectHelper.java:541) 
at org.apache.tools.ant.taskdefs.MacroInstance.execute(MacroInstance.java:394) 
at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:288) 
at sun.reflect.GeneratedMethodAccessor2.invoke(Unknown Source) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) 
at java.lang.reflect.Method.invoke(Method.java:585) 
at org.apache.tools.ant.dispatch.DispatchUtils.execute(DispatchUtils.java:105) 
at org.apache.tools.ant.Task.perform(Task.java:348) 
at org.apache.tools.ant.Target.execute(Target.java:357) 
at org.apache.tools.ant.Target.performTasks(Target.java:385) 
at org.apache.tools.ant.Project.executeSortedTargets(Project.java:1329) 
at org.apache.tools.ant.Project.executeTarget(Project.java:1298) 
at org.apache.tools.ant.helper.DefaultExecutor.executeTargets(DefaultExecutor.java:41) 
at org.apache.tools.ant.Project.executeTargets(Project.java:1181) 
at org.apache.tools.ant.Main.runBuild(Main.java:698) 
at org.apache.tools.ant.Main.startAnt(Main.java:199) 
at org.apache.tools.ant.launch.Launcher.run(Launcher.java:257) 
at org.apache.tools.ant.launch.Launcher.main(Launcher.java:104) 
Caused by: R:\ext950_r_costa_INCEPTION_int_dn\devtools\oobs\oobs-base.xml:125: impossible to resolve dependencies: 
resolve failed - see output for details 
at org.apache.ivy.ant.IvyResolve.doExecute(IvyResolve.java:315) 
at org.apache.ivy.ant.IvyTask.execute(IvyTask.java:277) 
at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:288) 
at sun.reflect.GeneratedMethodAccessor2.invoke(Unknown Source) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) 
at java.lang.reflect.Method.invoke(Method.java:585) 
at org.apache.tools.ant.dispatch.DispatchUtils.execute(DispatchUtils.java:105) 
at org.apache.tools.ant.Task.perform(Task.java:348) 
at org.apache.tools.ant.taskdefs.Sequential.execute(Sequential.java:62) 
at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:288) 
at sun.reflect.GeneratedMethodAccessor2.invoke(Unknown Source) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) 
at java.lang.reflect.Method.invoke(Method.java:585) 
at org.apache.tools.ant.dispatch.DispatchUtils.execute(DispatchUtils.java:105) 
at org.apache.tools.ant.Task.perform(Task.java:348) 
at org.apache.tools.ant.taskdefs.MacroInstance.execute(MacroInstance.java:391) 
... 16 more 
Caused by: resolve failed - see output for details 
at org.apache.ivy.ant.IvyResolve.doExecute(IvyResolve.java:241) 
... 31 more 
--- Nested Exception --- 
R:\ext950_r_costa_INCEPTION_int_dn\devtools\oobs\oobs-base.xml:125: impossible to resolve dependencies: 
resolve failed - see output for details 
at org.apache.ivy.ant.IvyResolve.doExecute(IvyResolve.java:315) 
at org.apache.ivy.ant.IvyTask.execute(IvyTask.java:277) 
at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:288) 
at sun.reflect.GeneratedMethodAccessor2.invoke(Unknown Source) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) 
at java.lang.reflect.Method.invoke(Method.java:585) 
at org.apache.tools.ant.dispatch.DispatchUtils.execute(DispatchUtils.java:105) 
at org.apache.tools.ant.Task.perform(Task.java:348) 
at org.apache.tools.ant.taskdefs.Sequential.execute(Sequential.java:62) 
at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:288) 
at sun.reflect.GeneratedMethodAccessor2.invoke(Unknown Source) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) 
at java.lang.reflect.Method.invoke(Method.java:585) 
at org.apache.tools.ant.dispatch.DispatchUtils.execute(DispatchUtils.java:105) 
at org.apache.tools.ant.Task.perform(Task.java:348) 
at org.apache.tools.ant.taskdefs.MacroInstance.execute(MacroInstance.java:391) 
at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:288) 
at sun.reflect.GeneratedMethodAccessor2.invoke(Unknown Source) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) 
at java.lang.reflect.Method.invoke(Method.java:585) 
at org.apache.tools.ant.dispatch.DispatchUtils.execute(DispatchUtils.java:105) 
at org.apache.tools.ant.Task.perform(Task.java:348) 
at org.apache.tools.ant.Target.execute(Target.java:357) 
at org.apache.tools.ant.Target.performTasks(Target.java:385) 
at org.apache.tools.ant.Project.executeSortedTargets(Project.java:1329) 
at org.apache.tools.ant.Project.executeTarget(Project.java:1298) 
at org.apache.tools.ant.helper.DefaultExecutor.executeTargets(DefaultExecutor.java:41) 
at org.apache.tools.ant.Project.executeTargets(Project.java:1181) 
at org.apache.tools.ant.Main.runBuild(Main.java:698) 
at org.apache.tools.ant.Main.startAnt(Main.java:199) 
at org.apache.tools.ant.launch.Launcher.run(Launcher.java:257) 
at org.apache.tools.ant.launch.Launcher.main(Launcher.java:104) 
Caused by: resolve failed - see output for details 
at org.apache.ivy.ant.IvyResolve.doExecute(IvyResolve.java:241) 
... 31 more 
--- Nested Exception --- 
resolve failed - see output for details 
at org.apache.ivy.ant.IvyResolve.doExecute(IvyResolve.java:241) 
at org.apache.ivy.ant.IvyTask.execute(IvyTask.java:277) 
at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:288) 
at sun.reflect.GeneratedMethodAccessor2.invoke(Unknown Source) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) 
at java.lang.reflect.Method.invoke(Method.java:585) 
at org.apache.tools.ant.dispatch.DispatchUtils.execute(DispatchUtils.java:105) 
at org.apache.tools.ant.Task.perform(Task.java:348) 
at org.apache.tools.ant.taskdefs.Sequential.execute(Sequential.java:62) 
at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:288) 
at sun.reflect.GeneratedMethodAccessor2.invoke(Unknown Source) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) 
at java.lang.reflect.Method.invoke(Method.java:585) 
at org.apache.tools.ant.dispatch.DispatchUtils.execute(DispatchUtils.java:105) 
at org.apache.tools.ant.Task.perform(Task.java:348) 
at org.apache.tools.ant.taskdefs.MacroInstance.execute(MacroInstance.java:391) 
at org.apache.tools.ant.UnknownElement.execute(UnknownElement.java:288) 
at sun.reflect.GeneratedMethodAccessor2.invoke(Unknown Source) 
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) 
at java.lang.reflect.Method.invoke(Method.java:585) 
at org.apache.tools.ant.dispatch.DispatchUtils.execute(DispatchUtils.java:105) 
at org.apache.tools.ant.Task.perform(Task.java:348) 
at org.apache.tools.ant.Target.execute(Target.java:357) 
at org.apache.tools.ant.Target.performTasks(Target.java:385) 
at org.apache.tools.ant.Project.executeSortedTargets(Project.java:1329) 
at org.apache.tools.ant.Project.executeTarget(Project.java:1298) 
at org.apache.tools.ant.helper.DefaultExecutor.executeTargets(DefaultExecutor.java:41) 
at org.apache.tools.ant.Project.executeTargets(Project.java:1181) 
at org.apache.tools.ant.Main.runBuild(Main.java:698) 
at org.apache.tools.ant.Main.startAnt(Main.java:199) 
at org.apache.tools.ant.launch.Launcher.run(Launcher.java:257) 
at org.apache.tools.ant.launch.Launcher.main(Launcher.java:104) 
{quote} 
",,,,,,,,2/13/2009 12:39,,,,"3 years, 40 weeks, 2 days ago",,43021,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,245824,,,,,,,,0|i16gm7:
Ivy,IVY-983,exclude does not work in non-trivial conf case,Bug,Reopened,Critical,Unresolved,Unassigned,Benjamin Damm,Benjamin Damm,12/5/2008 19:25,,8/25/2014 14:31,,2.0-RC2,2.1.0-RC2,,,6,10,,,,,,,IVY-1443,"Ubuntu, Linux","I'm running into a problem with <exclude>... my ivy.xml looks like this: 

<ivy-module version=""2.0""> 
<info organisation=""ssn-src"" module=""pc""/> 
<configurations defaultconfmapping=""default->default""> 
<conf name=""default"" /> 
<conf name=""provided"" description=""they are provided by the env."" /> 
<conf name=""compile"" extends=""default,provided"" /> 
<conf name=""war"" extends=""default""/> 
</configurations> 
<dependencies> 
... 
<dependency org=""log4j"" name=""log4j"" rev=""1.2.14+"" 
conf=""provided->default""/> 
... <!-- other deps; indirect depends on log4j 1.2.13 in all my confs. --> 
<exclude module=""log4j"" conf=""war""/> 

Now, log4j;1.2.14 is in my compile conf, as I expect it to be. But 
log4j;1.2.13 appears in my war conf, which is not what I expect. I expect 
there to be no log4j because in this case the environment will provide it 
(jboss) with its own custom. 
",,,,,,,,3/8/2009 18:08,,,,"2 years, 45 weeks, 6 days ago",,140615,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,245823,,,,,,,,0|i16glz:
Ivy,IVY-984,Pressing CONTROL-C does not stop ivy packager resolver download,Bug,Open,Minor,Unresolved,Unassigned,Archie Cobbs,Archie Cobbs,12/10/2008 16:12,,12/10/2008 16:39,,2.0-RC2,,Ant,,0,0,,,,,,,IVY-985,openSUSE 11.0,"The packager resolver cannot be stopped by CTRL-C in the middle of a download. Example:

{noformat}
...
[ivy:resolve] download.1.N10016:
[ivy:resolve]
[ivy:resolve] [get] Getting: http://testng.org/testng-5.7.zip
[ivy:resolve]
[ivy:resolve] [get] To: /home/archie/.ivy2/packager/cache/testng-5.7.zip
[ivy:resolve]
[ivy:resolve] ....................................................
[ivy:resolve] ....................................................
^C[ivy:resolve] ....................................................
[ivy:resolve] ....................................................
^C[ivy:resolve] ....................................................
^C^C[ivy:resolve] ....................................................
[ivy:resolve] ....................................................
[ivy:resolve] ....................................................
...
{noformat}

Note that this {{<get>}} ant task is being executed from within the _nested_ invocation of ant that the packager resolver uses to download and extract artifacts. If you run that generated build file directly using ant from the command line, instead of a nested ant invocation, then CTRL-C works properly.

Somehow the nesting of the ant invocation is causing this problem.
",,,,,,,,,,,,"8 years, 31 weeks, 4 days ago",,140616,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,245822,,,,,,,,0|i16glr:
Ivy,IVY-985,Packager resolver errors in the nested ant invocation are ignored by outer ant invocation,Bug,Resolved,Major,Invalid,Unassigned,Archie Cobbs,Archie Cobbs,12/10/2008 16:39,,12/11/2008 3:21,12/11/2008 3:21,2.0-RC2,,Core,,0,0,,,,,,,IVY-984,openSUSE 11.0,"When resolving artifacts using the packager resolver, errors in the nested ant invocation are ignored by the outer ant invocation.

How to reproduce this problem:

# Check out {{http://ivyroundup.googlecode.com/svn/trunk}} and verify the prerequisites listed [here|http://code.google.com/p/ivyroundup/wiki/HowToBuildNormalRepository].
# Edit {{repo/modules/org.testng/testng/packager.xml}}, changing the SHA1 checksum to a different value
# Run {{ant -Dresolve.mod=testng clean resolve}}
# The packager resolver will download {{testng-5.7.zip}} and then attempt to verify the checksum
# The checksum verification will fail and an exception will be thrown, causing the nested packager resolver ant invocation (which is trying to resolve the jar artifact) to fail
# *Yet the outer ant invocation continues*, ignoring the error
# {{testng-5.7.zip}} will be downloaded (and fail checksum) two more times as ivy attempts to resolve the source and javadoc artifacts

*Note:* this bug may have the same underlying cause as [IVY-984|https://issues.apache.org/jira/browse/IVY-984].
",,,,,,,,,,,,"8 years, 31 weeks, 4 days ago",,140617,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,192297,,,,,,,,0|i0xa8v:
Ivy,IVY-986,"When publishing only one configuration, it isn't updated in related modules",Bug,Open,Minor,Unresolved,Unassigned,Yura Taras,Yura Taras,12/12/2008 11:39,,7/1/2012 22:59,,"1.4.1, 2.0-RC2",,,,0,0,,,,,,,,"Ivy 1.4.1 and 2.0.0-rc2, Windows, Ant 1.7.1","Sometimes during publish stage you don't have all necessary artifacts you want to publish (i.e. test results); so you'll probably want to publish some dumb artifact and republish it when results are known. ivy:publish with conf attribute would work perfectly for this, but it has a drawback: if some dependent module already requested this conf, dumb artifact won't be updated in ivy cache dir after republishing. As a workaround you need to publish all your artifacts even if only one of them has been changed.",,,,,,,testcase,,,,,"8 years, 31 weeks, 3 days ago",,89170,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,245821,,,,,,,,0|i16glj:
Ivy,IVY-987,"Error message: ""impossible to get artifacts when data has not been loaded"" , on certain modules only",Bug,Resolved,Major,Fixed,Xavier Hanin,K. Rekk,K. Rekk,12/15/2008 16:19,,12/6/2011 0:12,3/19/2009 22:05,2,2.1.0-RC1,,,3,3,,,,,,,IVY-1198,"ubuntu 8.04, java .1.6.0_06 Java HotSpot(TM) Client VM, calling external ant 1.7 from netbeans 6.1 IDE, ivy ant task in ants home lib dir","I found a similiar post here:

http://www.mail-archive.com/ivy-user@ant.apache.org/msg01766.html

Everything worked fine with 2.0.0 beta .

>
> It's just a simple test and dom4j seems to cause the problem with
> standard ivysettings :

> <dependencies>
> <dependency org=""dom4j"" name=""dom4j"" rev=""1.6.1""/>
> <dependency org=""log4j"" name=""log4j"" rev=""1.2.9""/>
> <dependency org=""junit"" name=""junit"" rev=""4.5""/>
> </dependencies>
> </ivy-module>

Removing dom4j makes it work again.
So I dont know, is it dom4j or ivy causing the problem?


> output:
>
> init:
> deps-jar:
> ivy-retrieve:
> No ivy:settings found for the default reference 'ivy.instance'. A
> default instance will be used
> no settings file found, using default...
> :: loading settings :: url =
> jar:file:/home/kostja/VZG/soa-workarea-ref/tools/ant/lib/ivy-2.0.0-rc2.jar!/org/apache/ivy/core/settings/ivysettings.xml
> :: resolving dependencies :: gbv.de#test;working@myhome
> confs: [default]
> found dom4j#dom4j;1.6.1 in public
> found xml-apis#xml-apis;1.0.b2 in public
> found jaxme#jaxme-api;0.3 in public
> found jaxen#jaxen;1.1-beta-6 in public
> found jdom#jdom;1.0 in public
> found xerces#xmlParserAPIs;2.6.2 in public
> found xerces#xercesImpl;2.6.2 in public
> found xom#xom;1.0b3 in public
> found com.ibm.icu#icu4j;2.6.1 in public
> found org.ccil.cowan.tagsoup#tagsoup;0.9.7 in public
> found msv#xsdlib;20030807 in public
> found msv#relaxngDatatype;20030807 in public
> found pull-parser#pull-parser;2 in public
> found xpp3#xpp3;1.1.3.3 in public
> found stax#stax-api;1.0 in public
> found log4j#log4j;1.2.9 in public
> found junit#junit;4.5 in public
>
> :: problems summary ::
> :::: ERRORS
> impossible to get artifacts when data has not been loaded.
> IvyNode = xalan#xalan;2.5.1
> :: USE VERBOSE OR DEBUG MESSAGE LEVEL FOR MORE DETAILS
> /home/kostja/VZG/soa-workarea-ref/projects/Test/build.xml:15: impossible
> to resolve dependencies:
> java.lang.IllegalStateException: impossible to get artifacts
> when data has not been loaded. IvyNode = xalan#xalan;2.5.1
> BUILD FAILED (total time: 0 seconds)",,,,,,,,1/20/2009 9:30,,,,"5 years, 31 weeks, 6 days ago",,140618,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191253,,,,,,,,0|i0x3sv:
Ivy,IVY-988,Files with '#' in their names fail to download,Bug,Open,Major,Unresolved,Unassigned,Maarten Coene,Maarten Coene,12/16/2008 21:36,,4/23/2009 21:19,,2,,Core,,3,3,,,,,,,IVY-1070,,This problem was reported in IVY-962,,,,,,,,,,,,"8 years, 30 weeks, 5 days ago",,140619,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,245820,,,,,,,,0|i16glb:
Ivy,IVY-989,Ability to strip revConstraint attribute from delivered Ivy files,Improvement,Resolved,Minor,Fixed,Maarten Coene,Jeffrey Sinclair,Jeffrey Sinclair,12/23/2008 15:18,,3/17/2009 22:31,2/14/2009 21:08,,2.1.0-RC1,"Ant, Core",,0,0,,,,,,,,,"When a dynamic revision is used for dependencies, the delivered Ivy file will contain a revConstraint attribute in order to preserve what the original revision was set to. This is useful for rebuilding a project in order to pick up a more up to date release that satisfies the original dynamic range and for reporting purposes.

This works well for ranges but in some environments where a custom version matcher is used, the value of the revConstraint may not make sense in a delivered Ivy file that is to be placed into an enterprise repository. For such use-cases it would be good to have a way to disable the revConstraint for being written out into the delivered Ivy file.",,,,,,,,2/14/2009 21:08,,,,"8 years, 21 weeks, 6 days ago",,140620,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191766,,,,,,,,0|i0x6yv:
Ivy,IVY-990,post-download-artifact trigger: ivy.organisation and ivy.module properties not present.,Bug,Open,Major,Unresolved,Unassigned,Eric Berry,Eric Berry,12/30/2008 20:50,,2/13/2009 11:51,,2.0-RC2,,Core,,0,0,,,,,,,,,"I've created a post-download-artifact trigger to download and unzip bundled jar files. I want to unzip these jar files into the Ivy cache directory for the current module (not the dependency module), however I am unable to use the ivy.organisation and ivy.module properties from the ant-call target.",,,,,,,,2/13/2009 11:51,,,,"8 years, 22 weeks, 3 days ago",,89145,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,245819,,,,,,,,0|i16gl3:
Ivy,IVY-991,Add the Ivy documentation to the Eclipse help,New Feature,Open,Minor,Unresolved,Unassigned,Nicolas Lalevée,Nicolas Lalevée,1/5/2009 9:36,,2/25/2009 6:17,,,,,,0,0,,,,,,,IVYDE-167,,"Just as IVYDE-150, the documentation of Ivy can be added to the Eclipse Help center.
To not pollute the Ivy jar with some Eclipse specific resource, I think the best way to implement this is to have a seperate plugin: it would be basically just a jar containg a plugin.xml, the html files of the doc, and a toc file (toc file that can be generated from the xooki one).",,,,,,,,2/25/2009 6:17,,,,"8 years, 20 weeks, 5 days ago",,140621,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,245818,,,,,,,,0|i16gkv:
Ivy,IVY-992,"Ivy retrieve does not honor validate=""false"" from ivysettings",Bug,Resolved,Major,Fixed,Maarten Coene,Martin Eigenbrodt,Martin Eigenbrodt,1/6/2009 13:33,,3/17/2009 22:31,2/13/2009 11:41,"2.0-RC2, 2.0",2.1.0-RC1,Ant,,0,0,,,,,,,,,"I tested this against rc2 and current trunk.

If you call <ivy:retrieve> and one of the modules to retireve contains custom attributes within the default namespace ivy fails, although the ivysetting have the validate flag set to false.

Howto Reproduce:
Download the zip file an extract the files. Put an ivy jar in the same directory or change the path withing build.xml.
run 'ant publish'. Afterwards run 'ant retrieve'. The retrieve fails.",,,,,,,,2/13/2009 11:22,,,,"8 years, 22 weeks, 3 days ago",,140622,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,191357,,,,,,,,0|i0x4fz:
Ivy,IVY-993,latest-time strategy not compatible with version ranges in transitiv dependencies,Bug,Open,Major,Unresolved,Unassigned,K. Rekk,K. Rekk,1/6/2009 17:12,,7/1/2012 22:59,,2.0-RC2,,Core,,1,0,,,,,,,,"kubuntu 8.04, java 1.6, ant 1.7","Using latest-time as defaultLatestStrategy=""latest-time"" would give errors on first level transitiv dependency. Default strategy would do fine. It seems to be a similar problem as in https://issues.apache.org/jira/browse/IVY-966 .

The ivy.xml of direct dependency to retrieve has:
<dependencies>
<dependency org=""javax.mail"" name=""javamail"" rev=""[1.4,2.0["" conf=""mail-&gt;default""/>
<dependency org=""javax.jms"" name=""jms"" rev=""[1.1,2.0["" conf=""jms-&gt;default""/>
<dependency org=""javax.management"" name=""jmx"" rev=""[1.2.1,2.0["" conf=""jmx-&gt;default,tools""/>

</dependencies>

Although I am far away from understanding what exactly is going on (some further developer docs would be great), here my observations:

Watching debug shows that all this boils down to call :

public class LatestTimeStrategy extends ComparatorLatestStrategy {
private static final Comparator COMPARATOR = new Comparator() {
public int compare(Object o1, Object o2) {
long d1 = ((ArtifactInfo) o1).getLastModified();
long d2 = ((ArtifactInfo) o2).getLastModified();
return new Long(d1).compareTo(new Long(d2));
}

to try compare Infos for 1.2.1 and 2.0 for <dependency org=""javax.management"" name=""jmx"" rev=""[1.2.1,2.0["" conf=""jmx-&gt;default,tools""/> . But getLastModified will give 0. So sorting will fail.

This interesting thing starts from VersionRangeMatcher

private boolean isLower(ModuleRevisionId askedMrid, String revision,
ModuleRevisionId foundMrid, boolean inclusive) {
ModuleRevisionId mRevId = ModuleRevisionId.newInstance(askedMrid, revision);
int result = comparator.compare(mRevId, foundMrid); 
return result <= (inclusive ? 0 : -1);
}

with 

foundMrid javax.management#jmx;1.2.1
mRevId javax.management#jmx;2.0

Also it would be nice to have some tests for org.apache.ivy.plugins.latest.LatestTimeStrategy .

",,,,,,,testcase,,,,,"8 years, 27 weeks, 5 days ago",,89152,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,245817,,,,,,,,0|i16gkn:
