class path,method name,method arguments,LOC,Cyclomatic,Time,OwnTime,Count,Layer,Callees,CalleeInvocations,Callers,CallerInvocations
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeDescript.java,getEndPtOfContours,int,10,2,1,0,172,,3,516,1,172
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeDescript.java,getFlags,int,10,2,12,1,2153,,3,6459,1,2153
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeDescript.java,getXCoordinate,int,15,2,14,1,2153,,4,8612,1,2153
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeDescript.java,getYCoordinate,int,15,2,14,1,2153,,4,8612,1,2153
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeDescript.java,isComposite,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeDescript.java,getPointCount,,22,4,0,0,2263,,3,165,1,2263
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeDescript.java,getContourCount,,13,3,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeDescript.java,getComponentCount,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeDescript.java,getCompositeComp,int,12,3,25,7,6459,,5,37167,3,6459
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeDescript.java,getCompositeCompEndPt,int,12,3,1,0,172,,5,1216,1,172
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeDescript.java,initDescriptions,,19,4,3,0,55,,6,660,1,55
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,<init>,TTFDataStream,48,6,0,0,110,,5,440,1,110
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,setFirstIndex,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,getFirstIndex,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,setFirstContour,int,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,getFirstContour,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,getArgument1,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,getArgument2,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,getFlags,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,getGlyphIndex,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,getScale01,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,getScale10,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,getXScale,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,getYScale,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,getXTranslate,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,getYTranslate,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,scaleX,"int, int",4,1,1,1,2153,,1,2153,1,2153
fontbox\src\main\java\org\apache\fontbox\ttf\GlyfCompositeComp.java,scaleY,"int, int",4,1,0,0,2153,,1,2153,1,2153
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDDefaultAttributeObject.java,<init>,,3,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDDefaultAttributeObject.java,<init>,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDDefaultAttributeObject.java,getAttributeNames,,13,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDDefaultAttributeObject.java,getAttributeValue,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDDefaultAttributeObject.java,getAttributeValue,"String, COSBase",9,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDDefaultAttributeObject.java,setAttribute,"String, COSBase",6,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\documentinterchange\logicalstructure\PDDefaultAttributeObject.java,toString,,16,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\markedcontent\BeginMarkedContentSequence.java,process,"Operator, List<COSBase>",15,4,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\markedcontent\BeginMarkedContentSequence.java,getName,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\form\PDTransparencyGroupAttributes.java,<init>,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\form\PDTransparencyGroupAttributes.java,getCOSObject,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\form\PDTransparencyGroupAttributes.java,getColorSpace,,8,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\form\PDTransparencyGroupAttributes.java,isIsolated,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\form\PDTransparencyGroupAttributes.java,isKnockout,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\SynchronizedMetaDataValidation.java,analyzeTitleProperty,"PDDocumentInformation, DublinCoreSchema, List<ValidationError>",52,9,1,0,197,10,10,253,1,197
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\SynchronizedMetaDataValidation.java,analyzeAuthorProperty,"PDDocumentInformation, DublinCoreSchema, List<ValidationError>",41,7,2,0,197,10,11,301,1,197
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\SynchronizedMetaDataValidation.java,analyzeSubjectProperty,"PDDocumentInformation, DublinCoreSchema, List<ValidationError>",34,6,0,0,197,10,8,241,1,197
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\SynchronizedMetaDataValidation.java,analyzeKeywordsProperty,"PDDocumentInformation, AdobePDFSchema, List<ValidationError>",26,5,0,0,197,10,9,240,1,197
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\SynchronizedMetaDataValidation.java,analyzeProducerProperty,"PDDocumentInformation, AdobePDFSchema, List<ValidationError>",26,5,6,0,197,10,10,649,1,197
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\SynchronizedMetaDataValidation.java,analyzeCreatorToolProperty,"PDDocumentInformation, XMPBasicSchema, List<ValidationError>",26,5,2,0,197,10,9,360,1,197
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\SynchronizedMetaDataValidation.java,analyzeCreationDateProperty,"PDDocumentInformation, XMPBasicSchema, List<ValidationError>",33,6,230,1,197,10,14,1387,1,197
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\SynchronizedMetaDataValidation.java,analyzeModifyDateProperty,"PDDocumentInformation, XMPBasicSchema, List<ValidationError>",33,6,218,0,197,10,13,1387,1,197
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\SynchronizedMetaDataValidation.java,validateMetadataSynchronization,"PDDocument, XMPMetadata",32,3,474,1,199,10,14,2566,11,199
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\SynchronizedMetaDataValidation.java,unexpectedPrefixFoundError,"String, String, String",7,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\SynchronizedMetaDataValidation.java,schemaAccessException,"String, Throwable",6,1,0,0,1,11,4,6,1,1
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\SynchronizedMetaDataValidation.java,unsynchronizedMetaDataError,String,6,1,0,0,19,10,4,95,7,19
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\SynchronizedMetaDataValidation.java,absentSchemaMetaDataError,"String, String",7,1,0,0,8,10,4,56,8,8
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\SynchronizedMetaDataValidation.java,absentXMPPropertyError,"String, String",7,1,0,0,12,10,4,84,8,12
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\SynchronizedMetaDataValidation.java,removeTrailingNul,String,9,2,0,0,194,10,3,584,6,194
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\SynchronizedMetaDataValidation.java,hasTimeZone,Object,13,3,121,0,430,10,2,425,2,430
preflight\src\main\java\org\apache\pdfbox\preflight\metadata\SynchronizedMetaDataValidation.java,isValidPDFDateFormat,COSBase,12,3,53,0,224,10,2,448,2,224
preflight\src\main\java\org\apache\pdfbox\preflight\graphic\ICCProfileWrapper.java,<init>,ICC_Profile,5,1,3,0,68,9,3,72,2,68
preflight\src\main\java\org\apache\pdfbox\preflight\graphic\ICCProfileWrapper.java,getColorSpaceType,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\graphic\ICCProfileWrapper.java,getProfile,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\graphic\ICCProfileWrapper.java,isRGBColorSpace,,4,1,0,0,65,9,0,0,3,65
preflight\src\main\java\org\apache\pdfbox\preflight\graphic\ICCProfileWrapper.java,isCMYKColorSpace,,4,1,0,0,5,9,0,0,2,5
preflight\src\main\java\org\apache\pdfbox\preflight\graphic\ICCProfileWrapper.java,isGrayColorSpace,,4,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\graphic\ICCProfileWrapper.java,searchFirstICCProfile,PreflightContext,35,6,1,0,112,9,17,470,1,112
preflight\src\main\java\org\apache\pdfbox\preflight\graphic\ICCProfileWrapper.java,getOrSearchICCProfile,PreflightContext,10,2,1,0,399,9,1,112,3,399
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,createWithPFB,InputStream,6,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,createWithPFB,byte[],6,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,createWithSegments,"byte[], byte[]",5,1,1133,0,66,,3,142,1,66
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,<init>,"byte[], byte[]",5,1,0,0,66,,4,862,1,66
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getSubrsArray,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getCharStringsDict,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getName,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getPath,String,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getWidth,String,4,1,31,0,50,,2,100,1,50
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,hasGlyph,String,4,1,0,0,29,,1,29,1,29
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getType1CharString,String,17,3,17,0,50,,10,315,1,50
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getFontName,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getEncoding,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getPaintType,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getFontType,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getFontMatrix,,4,1,0,0,64,,1,64,1,64
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getFontBBox,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getUniqueID,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getStrokeWidth,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getFontID,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getVersion,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getNotice,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getFullName,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getFamilyName,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getWeight,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getItalicAngle,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,isFixedPitch,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getUnderlinePosition,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getUnderlineThickness,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getBlueValues,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getOtherBlues,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getFamilyBlues,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getFamilyOtherBlues,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getBlueScale,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getBlueShift,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getBlueFuzz,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getStdHW,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getStdVW,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getStemSnapH,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getStemSnapV,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,isForceBold,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getLanguageGroup,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getASCIISegment,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,getBinarySegment,,4,1,,,,,,,,
fontbox\src\main\java\org\apache\fontbox\type1\Type1Font.java,toString,,6,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FontCache.java,addFont,"FontInfo, FontBoxFont",4,1,0,0,47,,4,98,1,47
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FontCache.java,getFont,FontInfo,5,2,0,0,261,,2,475,1,261
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FontProvider.java,toDebugString,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FontProvider.java,getFontInfo,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FontInfo.java,getPostScriptName,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FontInfo.java,getFormat,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FontInfo.java,getCIDSystemInfo,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FontInfo.java,getFont,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FontInfo.java,getFamilyClass,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FontInfo.java,getWeightClass,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FontInfo.java,getWeightClassAsPanose,,19,12,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FontInfo.java,getCodePageRange1,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FontInfo.java,getCodePageRange2,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FontInfo.java,getCodePageRange,,6,1,0,0,1842,6,0,0,1,1842
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FontInfo.java,getMacStyle,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FontInfo.java,getPanose,,1,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FontInfo.java,toString,,7,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDPanoseClassification.java,<init>,byte[],4,1,0,0,1131,,0,0,1,1131
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDPanoseClassification.java,getFamilyKind,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDPanoseClassification.java,getSerifStyle,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDPanoseClassification.java,getWeight,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDPanoseClassification.java,getProportion,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDPanoseClassification.java,getContrast,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDPanoseClassification.java,getStrokeVariation,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDPanoseClassification.java,getArmStyle,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDPanoseClassification.java,getLetterform,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDPanoseClassification.java,getMidline,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDPanoseClassification.java,getXHeight,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDPanoseClassification.java,getBytes,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDPanoseClassification.java,toString,,13,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\CIDSystemInfo.java,<init>,"String, String, int",6,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\CIDSystemInfo.java,getRegistry,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\CIDSystemInfo.java,getOrdering,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\CIDSystemInfo.java,getSupplement,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\CIDSystemInfo.java,toString,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FileSystemFontProvider.java,<init>,FontCache,39,6,562,0,3,11,15,4133,1,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FileSystemFontProvider.java,scanFonts,List<File>,27,6,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FileSystemFontProvider.java,getDiskCacheFile,,13,3,0,0,3,11,2,9,1,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FileSystemFontProvider.java,saveDiskCache,,66,10,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FileSystemFontProvider.java,loadDiskCache,List<File>,90,13,148,0,3,11,26,47101,1,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FileSystemFontProvider.java,addTrueTypeCollection,File,31,4,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FileSystemFontProvider.java,addTrueTypeFont,File,26,4,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FileSystemFontProvider.java,addTrueTypeFontImpl,"TrueTypeFont, File",91,11,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FileSystemFontProvider.java,addType1Font,File,23,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FileSystemFontProvider.java,getTrueTypeFont,"String, File",21,4,63,0,47,11,3,94,1,47
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FileSystemFontProvider.java,readTrueTypeFont,"String, File",19,3,63,0,47,11,9,250,1,47
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FileSystemFontProvider.java,getOTFFont,"String, File",18,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FileSystemFontProvider.java,getType1Font,"String, File",23,3,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FileSystemFontProvider.java,toDebugString,,14,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\FileSystemFontProvider.java,getFontInfo,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\color\SetStrokingColorSpace.java,process,"Operator, List<COSBase>",7,1,3,0,96,9,4,476,1,96
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\color\SetStrokingColorSpace.java,getName,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\graphics\DrawObject.java,process,"Operator, List<COSBase>",31,7,242362,0,330,9,5,990,1,330
pdfbox\src\main\java\org\apache\pdfbox\contentstream\operator\graphics\DrawObject.java,getName,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\MissingResourceException.java,<init>,String,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType7.java,<init>,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType7.java,getShadingType,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType7.java,toPaint,Matrix,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType6.java,<init>,COSDictionary,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType6.java,getShadingType,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\PDShadingType6.java,toPaint,Matrix,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\Type7ShadingPaint.java,<init>,"PDShadingType7, Matrix",5,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\Type7ShadingPaint.java,getTransparency,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\shading\Type7ShadingPaint.java,createContext,"ColorModel, Rectangle, Rectangle2D, AffineTransform, RenderingHints",13,2,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexEditor.java,<init>,HexModel,14,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexEditor.java,createView,,42,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexEditor.java,getScrollPane,,22,1,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexEditor.java,selectionChanged,SelectEvent,28,6,,,,,,,,
debugger\src\main\java\org\apache\pdfbox\debugger\hexviewer\HexEditor.java,createJumpDialog,,34,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\CIDType0FontValidator.java,<init>,"PreflightContext, PDCIDFontType0",4,1,1,1,6,10,2,12,1,6
preflight\src\main\java\org\apache\pdfbox\preflight\font\CIDType0FontValidator.java,checkCIDToGIDMap,COSBase,4,1,0,0,6,10,1,6,1,6
preflight\src\main\java\org\apache\pdfbox\preflight\font\CIDType0FontValidator.java,createFontDescriptorHelper,,4,1,0,0,6,10,1,6,1,6
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\CIDType0Container.java,<init>,PDCIDFontType0,4,1,0,0,6,10,1,6,1,6
preflight\src\main\java\org\apache\pdfbox\preflight\font\container\CIDType0Container.java,hasGlyph,int,4,1,0,0,17,9,1,17,1,17
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\CIDType0DescriptorHelper.java,<init>,"PreflightContext, PDFontLike, CIDType0Container",4,1,0,0,6,10,1,6,1,6
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\CIDType0DescriptorHelper.java,extractFontFile,PDFontDescriptor,26,4,0,0,5,10,4,20,1,5
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\CIDType0DescriptorHelper.java,checkCIDSet,PDFontDescriptor,13,3,0,0,5,10,5,13,1,5
preflight\src\main\java\org\apache\pdfbox\preflight\font\descriptor\CIDType0DescriptorHelper.java,processFontFile,"PDFontDescriptor, PDStream",8,2,0,0,5,10,0,0,1,5
preflight\src\main\java\org\apache\pdfbox\preflight\font\DescendantFontValidator.java,<init>,"PreflightContext, PDCIDFont, T",5,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\DescendantFontValidator.java,checkMandatoryField,,15,2,0,0,12,10,5,108,1,12
preflight\src\main\java\org\apache\pdfbox\preflight\font\DescendantFontValidator.java,checkCIDSystemInfo,COSBase,19,3,0,0,12,10,4,84,1,12
preflight\src\main\java\org\apache\pdfbox\preflight\font\DescendantFontValidator.java,checkCIDToGIDMap,COSBase,1,1,,,,,,,,
preflight\src\main\java\org\apache\pdfbox\preflight\font\DescendantFontValidator.java,checkCIDToGIDMap,"COSBase, boolean",31,6,0,0,12,10,13,38,2,12
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDFieldFactory.java,<init>,,3,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDFieldFactory.java,createField,"PDAcroForm, COSDictionary, PDNonTerminalField",28,6,11,2,2127,3,8,9396,1,2127
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDFieldFactory.java,createChoiceSubType,"PDAcroForm, COSDictionary, PDNonTerminalField",13,2,0,0,76,3,3,152,1,76
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDFieldFactory.java,createButtonSubType,"PDAcroForm, COSDictionary, PDNonTerminalField",17,3,0,0,136,3,4,272,1,136
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDFieldFactory.java,findFieldType,COSDictionary,14,3,5,0,2447,3,3,3311,2,2447
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDPushButton.java,<init>,PDAcroForm,5,1,0,0,1,11,2,2,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDPushButton.java,<init>,"PDAcroForm, COSDictionary, PDNonTerminalField",4,1,0,0,21,3,1,21,1,21
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDPushButton.java,getExportValues,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDPushButton.java,setExportValues,List<String>,7,2,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDPushButton.java,getValue,,4,1,,,,,,,,
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\form\PDPushButton.java,getDefaultValue,,4,1,,,,,,,,
