Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Blogs - Username,Blogs - Email Address,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,Machine Readable Info,External issue URL,Flags,Rank
PDFBox,PDFBOX-3013,Incorrect accordance between attributes and properties,Bug,Closed,Major,Fixed,Unassigned,Evgeniy Muravitskiy,Evgeniy Muravitskiy,10/9/2015 13:40,,3/17/2016 19:07,10/12/2015 12:46,2.0.0,2.0.0,"Writing, XmpBox",,0,3,,,,,,,,,"when i write code as follows: 
{code} 
PDDocument document = PDDocument.load(DOCUMENT_FILE); 
DomXmpParser parser = new DomXmpParser(); 
XMPMetadata metadata = parser.parse(document.getDocumentCatalog().getMetadata().getStream().getUnfilteredStream()); 
metadata.removeSchema(metadata.getPDFIdentificationSchema()); 
File out = new File(OUTPUT_PATH); 
OutputStream res = new FileOutputStream(out); 
new XmpSerializer().serialize(metadata, res, true); 
{code} 
I get xml with following tags hierarchy: 
{code} 
<rdf:Description xmlns:xmp=""http://ns.adobe.com/xap/1.0/"" CreateDate=""2015-03-10T17:19:21+01:00"" CreatorTool=""veraPDF Test Builder"" ModifyDate=""2015-03-10T17:19:21+01:00"" rdf:about=""""> 
<xmp:CreateDate>2015-03-10T17:19:21+01:00</xmp:CreateDate> 
<xmp:CreatorTool>veraPDF Test Builder</xmp:CreatorTool> 
<xmp:ModifyDate>2015-03-10T17:19:21+01:00</xmp:ModifyDate> 
</rdf:Description> 
{code} 
It`s happens when some properties used in attributes. If this properties in source file used in tags then no problems.",,,,,,,,10/9/2015 15:52,,,,"1 year, 36 weeks ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2mtfj:
PDFBox,PDFBOX-3014,ZapfDingbats not finding a substitute in Windows 8.1 Pro,Bug,Closed,Major,Fixed,Tilman Hausherr,Jason Mackin,Jason Mackin,10/9/2015 15:44,,3/17/2016 19:06,10/14/2015 21:16,2.0.0,2.0.0,Rendering,,0,4,,,,,,,PDFBOX-3001,Windows 8.1 Pro,"When running PDFBox on Windows 8.1 Pro, it can't find a proper substitute for ZapfDingbats. 

This email chain from the mailing list talks about this problem but the fix doesn't work for me: 
http://mail-archives.apache.org/mod_mbox/pdfbox-users/201504.mbox/%3CA8C49658-B378-4294-BAA5-470EF822F077@jahewson.com%3E 

I was able to fix this problem by adding ""MS-PGothic"" to the substitutes Array for ZapfDingbats (FontMapperImpl.java).",,,,,,,easyfix,10/12/2015 16:32,,,,"1 year, 33 weeks ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2mto7:
PDFBox,PDFBOX-3015,PDICCBased loadICCProfile() throwing ConcurrentModificationException,Bug,Open,Major,Unresolved,Unassigned,Jason Mackin,Jason Mackin,10/9/2015 17:40,,11/11/2016 17:44,,2.0.0,,Rendering,,0,3,,,,,,,,"Windows 8.1 Pro 
java 6-8 
tomcat 6-7","When running a load test using PDFRenderer's method renderImageWithDPI(pageIndex, 175), I am receiving a ConcurrentModificationException. I only receive this using Java 6-8 and Tomcat 6 or 7 but Tomcat 8 seems to work. I can reproduce this with as little as 4 concurrent threads kicked off at the same time. It only happens the first time the method is called (server startup), after that it works fine. 

Here is the stacktrace: 
{quote} 
java.util.ConcurrentModificationException 
at java.util.Vector$Itr.checkForComodification(Vector.java:1156) 
at java.util.Vector$Itr.next(Vector.java:1133) 
at sun.java2d.cmm.ProfileDeferralMgr.activateProfiles(ProfileDeferralMgr.java:93) 
at java.awt.color.ICC_Profile.getInstance(ICC_Profile.java:775) 
at java.awt.color.ICC_Profile.getInstance(ICC_Profile.java:1013) 
at org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.loadICCProfile(PDICCBased.java:119) 
at org.apache.pdfbox.pdmodel.graphics.color.PDICCBased.<init>(PDICCBased.java:89) 
at org.apache.pdfbox.pdmodel.graphics.color.PDColorSpace.create(PDColorSpace.java:162) 
at org.apache.pdfbox.pdmodel.PDResources.getColorSpace(PDResources.java:155) 
at org.apache.pdfbox.contentstream.operator.color.SetStrokingColorSpace.process(SetStrokingColorSpace.java:41) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(PDFStreamEngine.java:799) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processStreamOperators(PDFStreamEngine.java:461) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processStream(PDFStreamEngine.java:438) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processPage(PDFStreamEngine.java:149) 
at org.apache.pdfbox.rendering.PageDrawer.drawPage(PageDrawer.java:180) 
at org.apache.pdfbox.rendering.PDFRenderer.renderPage(PDFRenderer.java:208) 
at org.apache.pdfbox.rendering.PDFRenderer.renderImage(PDFRenderer.java:139) 
at org.apache.pdfbox.rendering.PDFRenderer.renderImageWithDPI(PDFRenderer.java:80) 
{quote} 

Since the problem was with a java class not being synchronized, I added a simple static synchronized method to PDICCBased.java to load the profile and prevent the race condition: 
{quote} 
private static synchronized ICC_Profile getICCProfile(InputStream input) throws IOException \{ 
return ICC_Profile.getInstance(input); 
\} 
{quote} 
And call it from the loadICCProfile method: 
{quote} 
ICC_Profile profile = PDICCBased.getICCProfile(input); 
{quote}",,,,,,,,11/11/2016 17:04,,,,"31 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2mtuv:
PDFBox,PDFBOX-3016,Unimplemented encoding method in PDType1CFont,New Feature,Open,Major,Unresolved,Unassigned,Maruan Sahyoun,Maruan Sahyoun,10/9/2015 18:04,,10/9/2015 18:15,,2.0.0,,PDModel,,0,3,,,,,,,,,calling {{encode()}} throws an {{UnsupportedOperationException}} as this is not yet implemented.,,,,,,,,10/9/2015 18:11,,,,"1 year, 36 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2mtxb:
PDFBox,PDFBOX-3017,Improve document signing,Improvement,Open,Major,Unresolved,Unassigned,Tilman Hausherr,Tilman Hausherr,10/9/2015 19:07,,6/7/2017 15:40,,"2.0.0, 3.0.0",3.0.0,"AcroForm, Signing",,3,7,,,,,,"PDFBOX-3302, PDFBOX-3492, PDFBOX-3524, PDFBOX-3525, PDFBOX-3671",PDFBOX-3198,,"Improve signing code: 
- incremental save only works for signatures and doesn't respect certificates such as Adobe Extended Usage Rights 
- -{{prepareNonVisualSignature}} clears the AcroForm DR {{acroForm.setDefaultResources(null)}} which is not good if there are other form fields- 
- visual/nonVisualSignature should move into the {{interactive.forms}} package and be handled within the signature field 
- -verify signature (to have tests that go full circle)- done June 2016 
- document or refactor / rewrite visible labyrinthine signature code 
- why is it not possible to pass only the signatureField to addSignature, instead having to create a COSDocument with a page and annotations that has the signature field, and that must be searched for in {{prepareVisibleSignature()}}? 
- support rotated pages (see https://stackoverflow.com/questions/34012293/pdfbox-sign-landscape-file-error/34359956#34359956 ) 
- -make sure that signed PDF/A files are still PDF/A (see http://www.pdfa.org/wp-content/uploads/2011/08/tn0006_digital_signatures_in_pdfa-1_2008-03-14.pdf ); /ID possibly not OK; /Annots is possibly required ([~tilman] removed this for invisible signatures); test signed files with PDF-Tools and with preflight- tested, they are OK with PDF-Tools and preflight 
- test whether ""bad"" signatures are detected by preflight (search in old issues) 
- -PDFBOX-3363 - why is the stream cached in a file? Should it be done in memory?- done on July 15, 2016 
- remove {{setVisualSignature(PDVisibleSigProperties visSignatureProperties)}} from SignatureOptions.java, all it does is to call {{visSignatureProperties.getVisibleSignature()}} which returns an {{InputStream}}, and this is already available 
- {{checkSignatureField}} violates the ""do one thing"" rule 
- decide whether the whole certificate chain should be passed in the sample code, instead of only the first one 
- check certificate chain, revocation lists, etc, only if needed by users, code [here|https://svn.apache.org/repos/asf/cxf/tags/cxf-2.4.1/distribution/src/main/release/samples/sts_issue_operation/src/main/java/demo/sts/provider/cert/] 
- deprecate / remove all PDVisibleSignDesigner constructors except those with a PDDocument object, to avoid a file being opened twice 
- ... your ideas...",,,,,,,,11/2/2015 13:09,,,,"1 week, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2mu27:
PDFBox,PDFBOX-3018,"IOException ""head is mandatory"" when using getOriginalData() of TT font from TTC file",Bug,Closed,Major,Fixed,Andreas Lehmkühler,Tilman Hausherr,Tilman Hausherr,10/10/2015 17:41,,3/17/2016 19:07,10/18/2015 10:19,2.0.0,2.0.0,FontBox,,0,5,,,,,,,,,"I tried this to answer this question: 
http://stackoverflow.com/questions/33044069/pdfbox-2-0-and-ttc-fonts 
{code} 
TrueTypeCollection trueTypeCollection = new TrueTypeCollection(new File(""c:/windows/fonts/MSGothic.ttc"")); 
TrueTypeFont ttFont = null; 
for (TrueTypeFont font : trueTypeCollection.getFonts()) 
{ 
if (""MS-Gothic"".equals(font.getName())) 
{ 
ttFont = font; 
} 
} 
if (ttFont == null) 
{ 
return; 
} 
PDType0Font font = PDType0Font.load(document, ttFont.getOriginalData(), true); 
{code} 
However this doesn't work: 
{code} 
Exception in thread ""main"" java.io.IOException: head is mandatory 
at org.apache.fontbox.ttf.TTFParser.parseTables(TTFParser.java:176) 
at org.apache.fontbox.ttf.TTFParser.parse(TTFParser.java:145) 
at org.apache.fontbox.ttf.TTFParser.parseEmbedded(TTFParser.java:119) 
at org.apache.pdfbox.pdmodel.font.TrueTypeEmbedder.buildFontFile2(TrueTypeEmbedder.java:89) 
at org.apache.pdfbox.pdmodel.font.TrueTypeEmbedder.<init>(TrueTypeEmbedder.java:72) 
at org.apache.pdfbox.pdmodel.font.PDCIDFontType2Embedder.<init>(PDCIDFontType2Embedder.java:61) 
at org.apache.pdfbox.pdmodel.font.PDType0Font.<init>(PDType0Font.java:120) 
at org.apache.pdfbox.pdmodel.font.PDType0Font.load(PDType0Font.java:89) 
{code} 
From Andreas: 
{quote} 
Looks like a bug. ttFont.getOriginalData() returns the data of the underlying ttc instead of the single ttf. 
{quote}",,,,,,,,10/11/2015 11:02,,,,"1 year, 35 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2musf:
PDFBox,PDFBOX-3019,Unwanted spaces in text extraction,Bug,Closed,Major,Fixed,Tilman Hausherr,Ben McCann,Ben McCann,10/11/2015 2:37,,3/17/2016 19:08,10/14/2015 21:04,2.0.0,2.0.0,Text extraction,,0,4,,,,,,,PDFBOX-3042,,"From testing on my internal dataset I believe there might be some regression in the effectiveness of PDFTextStripper. 

Here's an [example doc|http://rampages.us/rhodesc1/wp-content/uploads/sites/4737/2014/07/Resume-Connor-Rhodes.pdf] I found on the web, which converted better in 1.8 than 2.0. Notice that it extracts ""J e a n e t t e A c o s t a ; S e r v i c e M a n a g e r a t M a d F o x B r e w i n g C o m p a n y"". It doesn't seem like there's very much space between the letters in the pdf, so it's curious to me that it didn't do too well. 

I realize this is an area where we probably can't strive for perfection. Yet, it does seem to me that from 1.8 to 2.0 we may have taken a step backwards. I believe there's some sort of regression test for PDFToImage which exports a set of pdfs to images at two different commits and looks at what the differences are. Do we have the same sort of thing for PDFTextStripper? If not, can we build one by pulling docs off the public web? I'd be willing to contribute to this endeavor.",,,,,,,regression,10/11/2015 9:04,,,,"1 year, 35 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2mux3:
PDFBox,PDFBOX-3020,Set libraries to current versions for RC,Task,Closed,Major,Fixed,Tilman Hausherr,Tilman Hausherr,Tilman Hausherr,10/12/2015 16:58,,3/17/2016 19:07,1/5/2016 11:52,2.0.0,2.0.0,,,0,4,,,,,,,,,"We should use the latest version of the BC library before rolling out the 2.0 RC. The latest on maven is 1.52, the latest is 1.53 (is not yet on maven central). Other libs that are not the latest are junit and ant.",,,,,,,,10/12/2015 17:02,,,,"1 year, 23 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2mwc7:
PDFBox,PDFBOX-3021,Class Cast Exception: COSString -> COSName,Bug,Closed,Major,Fixed,Tilman Hausherr,Daniel Scheibe,Daniel Scheibe,10/13/2015 9:13,,3/17/2016 19:08,10/15/2015 17:01,2.0.0,2.0.0,Text extraction,,0,4,,,,,,,PDFBOX-1756,,"Following execption is generated while rendering a PDF (unfortunately confidential): 

java.lang.ClassCastException: org.apache.pdfbox.cos.COSString cannot be cast to org.apache.pdfbox.cos.COSName 
at org.apache.pdfbox.pdmodel.font.PDFontDescriptor.getFontName(PDFontDescriptor.java:289) 
at org.apache.pdfbox.pdmodel.font.ExternalFonts.getFallbackFontName(ExternalFonts.java:294) 
at org.apache.pdfbox.pdmodel.font.ExternalFonts.getTrueTypeFallbackFont(ExternalFonts.java:273) 
at org.apache.pdfbox.pdmodel.font.PDTrueTypeFont.<init>(PDTrueTypeFont.java:157) 
at org.apache.pdfbox.pdmodel.font.PDFontFactory.createFont(PDFontFactory.java:75) 
at org.apache.pdfbox.pdmodel.PDResources.getFont(PDResources.java:96) 
at org.apache.pdfbox.contentstream.operator.text.SetFontAndSize.process(SetFontAndSize.java:50) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processOperator(PDFStreamEngine.java:802) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processStreamOperators(PDFStreamEngine.java:464) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processStream(PDFStreamEngine.java:438) 
at org.apache.pdfbox.contentstream.PDFStreamEngine.processPage(PDFStreamEngine.java:149) 
at org.apache.pdfbox.rendering.PageDrawer.drawPage(PageDrawer.java:179) 
at org.apache.pdfbox.rendering.PDFRenderer.renderPage(PDFRenderer.java:205) 
at org.apache.pdfbox.rendering.PDFRenderer.renderImage(PDFRenderer.java:136) 
at org.apache.pdfbox.rendering.PDFRenderer.renderImageWithDPI(PDFRenderer.java:95) 

Is this maybe related to https://issues.apache.org/jira/browse/PDFBOX-1756 but only in a different spot? 

Hint: Revision of 2.0.0 version trunk is 1704293",,,,,,,,10/13/2015 10:17,,,,"1 year, 34 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2mxsv:
PDFBox,PDFBOX-3022,Maven repos should be https,Bug,Closed,Critical,Fixed,Tilman Hausherr,Ben McCann,Ben McCann,10/13/2015 16:28,,11/17/2016 19:17,10/15/2015 17:17,"1.8.10, 1.8.11, 2.0.0","1.8.11, 2.0.0",,,0,3,,,,,,,PDFBOX-3577,,"I noticed there are 2 http Maven repos. Only https should be used for security reasons. See http://blog.ontoillogical.com/blog/2014/07/28/how-to-take-over-any-java-developer/ 

This one you can simply change from http to https: 
./parent/pom.xml: <url>http://jbig2-imageio.googlecode.com/svn/maven-repository/</url> 

This one there isn't an https version available: 
./parent/pom.xml: <url>http://www.mygrid.org.uk/maven/repository</ur 

What library did the mygrid repo have to be added for? The myGrid Maven repository was mainly used for development of Taverna, which has since moved to the Apache Software Foundation, and uses https://repository.apache.org/ and mirrors to Maven Central. Other software they publish has been gradually moved to https://bintray.com/ which should also offer secure connections.",,,,,,,,10/13/2015 16:36,,,,"1 year, 29 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2myhj:
PDFBox,PDFBOX-3023,Support additional Default Appearance parameters for interactive forms,New Feature,Open,Major,Unresolved,Maruan Sahyoun,Maruan Sahyoun,Maruan Sahyoun,10/14/2015 10:02,,10/14/2015 23:25,,2.0.0,,AcroForm,,0,3,,,,,,,,,When creating the appearance stream for variable text fields only the font and font size parameter of the default appearance string are taken into account. The missing parameters should be implemented,,,,,,,Appearance,10/14/2015 23:18,,,,"1 year, 35 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2mztj:
PDFBox,PDFBOX-3024,Preflight validation call PDType0Font.clear at the wrong time,Bug,Closed,Major,Fixed,Tilman Hausherr,Guillaume Monteils,Guillaume Monteils,10/14/2015 15:24,,4/25/2016 17:24,2/15/2016 7:18,1.8.10,1.8.12,Preflight,,1,4,,,,,,,PDFBOX-610,,"I used the algorythm here to test PDF / A compliance : 
https://pdfbox.apache.org/1.8/cookbook/pdfavalidation.html 

With one pdf document (which i cant give you due to confidentiality), an NullPointerException occur here : 
{code} 
java.lang.NullPointerException 
at org.apache.pdfbox.pdmodel.font.PDType0Font.getFontWidth(PDType0Font.java:188) 
at org.apache.pdfbox.preflight.font.container.FontContainer.checkGlyphWith(FontContainer.java:114) 
at org.apache.pdfbox.preflight.content.ContentStreamWrapper.validText(ContentStreamWrapper.java:372)... 
{code} 
As i dug deeper, i found that preflight loads a font context where it puts all pdf fonts. The PDType0Font is also created and put in this context. 
{code} 
(CSObject : COSDictionary{(COSName{BaseFont}:COSName{INWHIX+TimesNewRomanPSMT}) (COSName{DescendantFonts}:COSArray{[COSObject{349, 0}]}) (COSName{Encoding}:COSName{Identity-H}) (COSName{Subtype}:COSName{Type0}) (COSName{ToUnicode}:COSDictionary{(COSName{Filter}:COSName{FlateDecode}) (COSName{Length}:COSInt{260}) }) (COSName{Type}:COSName{Font}) }) 
{code} 
The problem is that at the end of one step of the analysis, the clear method is called on the PDType0Font (see eclipse-1.jpg), but the font is still present in the context. On a second step, the same font is retrieved from the context, with no data in it, and the NullPointerException occurs (see eclipse-2.jpg). 

I tried the validation after removing the clear method from PDType0Font and it works just fine. 

I think the problem comes from this context, and a clear on a font should also trigger a deletion in this map.",,,,,,,,10/15/2015 6:03,,,,"1 year, 18 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,7,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2n0ev:
PDFBox,PDFBOX-3025,Test case for unwanted spaces in text extraction,Bug,Closed,Major,Fixed,Tilman Hausherr,Ben McCann,Ben McCann,10/14/2015 21:31,,3/17/2016 19:07,10/15/2015 16:23,2.0.0,2.0.0,Text extraction,,0,3,,,,,,,,,,,,,,,,,10/14/2015 21:48,,,,"1 year, 35 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,3,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,Patch,0|i2n13z:
PDFBox,PDFBOX-3026,Acrobat Reader 7.0 cannot open created files,Bug,Open,Major,Unresolved,Unassigned,Kevin Ternes,Kevin Ternes,10/14/2015 21:57,,10/20/2015 16:00,,2.0.0,,Writing,,0,4,,,,,,,,,"_Note: This issue is not observed with PDFBox 1.8.10._ 
_Note: This is observed with recent 2.0.0 builds including 2.0.0-20151013.171100-1760_ 

A file created by PDFBox can be opened by Reader X and XI. But it cannot be opened by Reader 7. 

For instance, given a file, load.pdf, which can be opened by Reader 7, run the following: 

{code:java} 
public class PDFBoxRunLoadSave { 
public static void main(String[] args) { 
PDDocument pdDocument = null; 
try { 
pdDocument = PDDocument.load(new File(""load.pdf"")); 
pdDocument.save(""save.pdf""); 
} catch (Exception ex) { 
System.err.println(""Caught "" + ex); 
ex.printStackTrace(); 
} finally { 
try { pdDocument.close(); } catch (Exception ex) { 
System.out.println(""Closing, caught "" + ex); 
} 
} 
} 
}{code} 

The file, save.pdf, will be generated which can be opened by Reader X but Reader 7 will respond with a popup message, ""There was an error opening this document. The file is damaged and could not be repaired."" (See attached screenshot). 

This is consistently observed testing with a large number of sample files on 3 Windows 7 SP1 64-bit workstations and 1 Windows 10 workstation.",,,,,,,,10/15/2015 5:46,,,,"1 year, 34 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,16,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2n16n:
PDFBox,PDFBOX-3027,Incorrect enumeration of conformances for PDFAIdentificationSchema,Bug,Closed,Major,Fixed,Maruan Sahyoun,Evgeniy Muravitskiy,Evgeniy Muravitskiy,10/15/2015 14:55,,3/17/2016 19:06,10/15/2015 17:25,2.0.0,2.0.0,XmpBox,,0,4,,,,,,,,,"{{PDFAIdentificationSchema.setConformance(String)}} make next check for input data: 
{code} 
if (value.equals(""A"") || value.equals(""B"")) 
{ 
TextType conf = createTextType(CONFORMANCE, value); 
addProperty(conf); 
} 
else 
{ 
throw new .... 
} 
{code} 
but for PDF/A-2 and PDF/A-3 exist 3 conformances: A, B, U. 
[Proof link for PDF/A-2 | http://www.pdfa.org/wp-content/uploads/2011/10/Flyer-PDFA2-Overview-EN.pdf]",,,,,,,,10/15/2015 17:21,,,,"1 year, 35 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2n2cn:
PDFBox,PDFBOX-3028,Text extraction broken for jbl example,Bug,Open,Major,Unresolved,Unassigned,Ben McCann,Ben McCann,10/15/2015 15:32,,10/21/2015 20:56,,2.0.0,,Text extraction,,1,3,,,,,,,"PDFBOX-2425, PDFBOX-3032",,,,,,,,,,10/15/2015 17:05,,,,"1 year, 34 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2n2en:
PDFBox,PDFBOX-3029,Can't overwrite property in PDFIdentificationSchema,Bug,Closed,Major,Duplicate,Unassigned,Maruan Sahyoun,Maruan Sahyoun,10/15/2015 17:30,,3/15/2016 17:13,3/15/2016 17:13,"1.8.9, 1.8.10, 2.0.0",,XmpBox,,0,3,,,,,,,PDFBOX-3258,,"While working on PDFBOX-3027 I found that once a property has been set the value can not be changed. 

{code} 
PDFAIdentificationSchema pdfaid = metadata.createAndAddPFAIdentificationSchema(); 

pdfaid.setConformance(""A""); 
Assert.assertEquals(""A"", pdfaid.getConformance()); 
pdfaid.setConformance(""B""); 
Assert.assertEquals(""B"", pdfaid.getConformance()); <- this fails with the value still being 'A' 
{code} 
",,,,,,,,3/15/2016 11:24,,,,"1 year, 13 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2n2on:
PDFBox,PDFBOX-3030,Enhance documentation for PDFBox 2.0.0,Task,Closed,Major,Fixed,Maruan Sahyoun,Maruan Sahyoun,Maruan Sahyoun,10/15/2015 19:20,,4/27/2016 17:04,4/27/2016 13:59,2.0.0,,Documentation,,0,6,,,,,,,,,"Task to track enhancements to the documentation or website as part of PDFBox 2.0.0 
- update javadoc (current as of writing) 
- migration guide",,,,,,,,10/15/2015 19:21,,,,"1 year, 7 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2n2uv:
PDFBox,PDFBOX-3031,converting PDF to PNG image is scrammbled,Bug,Closed,Major,Not A Problem,Tilman Hausherr,Joseph Jezerinac,Joseph Jezerinac,10/16/2015 1:47,,10/16/2015 18:38,10/16/2015 18:38,1.8.10,,Rendering,,0,2,,,,,,,,,"code below image does not match the PDF: 
{code:java} 
try (PDDocument document = PDDocument.load(attachedFile)) { 
PDPage page = (PDPage) document.getDocumentCatalog().getAllPages().get(0); 
File imageFile = File.createTempFile(""test1"", "".png""); 
imageFile.deleteOnExit(); 

BufferedImage image = page.convertToImage(); 
ImageIO.write(image, ""png"", imageFile); 

// image file is a mess 
} 
{code}",,,,,,,,10/16/2015 5:24,,,,"1 year, 35 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,3,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2n3g7:
PDFBox,PDFBOX-3032,Text extraction - extra spacing example,Bug,Open,Major,Unresolved,Unassigned,Ben McCann,Ben McCann,10/16/2015 1:50,,10/19/2015 16:24,,"1.8.10, 1.8.11, 2.0.0",,Text extraction,,1,3,,,,,,,"PDFBOX-2425, PDFBOX-3028",,,,,,,,,,,,,,"1 year, 35 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2n3gf:
PDFBox,PDFBOX-3033,Usage methods references incorrect package,Bug,Closed,Minor,Fixed,Tilman Hausherr,Ben McCann,Ben McCann,10/16/2015 2:42,,3/17/2016 19:07,10/17/2015 12:38,2.0.0,2.0.0,Utilities,,0,3,,,,,,,,,"See https://github.com/apache/pdfbox/blob/trunk/examples/src/main/java/org/apache/pdfbox/examples/util/PrintTextLocations.java#L106 

It references the ""pdmodel"" package instead of ""util"" 

A better solution would be to do PrintTextLocations.class.getName() instead of hardcoding 


Edit: same problem in several other examples, e.g. PrintImageLocations.",,,,,,,,10/16/2015 18:07,,,,"1 year, 35 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,0|i2n3if:
