Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Blogs - Username,Blogs - Email Address,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,Machine Readable Info,External issue URL,Flags,Rank
PDFBox,PDFBOX-913,Add program which decompresses object streams,New Feature,Closed,Minor,Fixed,Adam Nichols,Adam Nichols,Adam Nichols,12/3/2010 8:22,,12/20/2010 9:38,12/3/2010 8:28,,1.4.0,Utilities,,0,0,,,,,,,,,"It's very difficult to try to debug PDFs which have object streams because it's not possible to trace through the PDF in a text editor. Using some utilities like pdftk may fix additional problems which you are trying to debug. This task is to add a small program which will just decompress all the object streams into normal objects. This will not fix any problems with conforming PDF, it just makes things easier to debug. It may fix problems with non-conforming PDFs which have duplicate object IDs with the same revision as the first object will be overwritten by subsequent versions.",,,,,,,,,,,,"6 years, 29 weeks, 3 days ago",,163569,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,205988,,,,,,,0|i0zmr3:
PDFBox,PDFBOX-914,Using TextToPDF to create a PDF from the empty string produces unreadble PDF file (patch included),Improvement,Closed,Major,Fixed,Andreas Lehmkühler,Neil McErlean,Neil McErlean,12/4/2010 22:03,,12/20/2010 9:38,12/11/2010 17:52,1.3.1,1.4.0,Utilities,,0,1,,,,,,,,All,"If you create a PDF document from org.apache.pdfbox.TextToPDF like so: 
TextToPDF pdfCreator = new TextToPDF(); 
PDDocument pdfDoc = pdfCreator.createPDFFromText(new StringReader("""")); // Note the empty String 
then it does produce a PDF file. But the file cannot be opened as it contains no pages. 
Adobe Reader (I have 9.4.1), and Mac OSX's Preview/Quicklook cannot open the document. 

I have attached (or will do in a minute) a patch that includes a test case that reproduces the problem (no PDPages in a PDF with no text). 
And I've patched TextToPDF so that it inserts a single empty page for an empty string input. 
",,,,,,,,12/11/2010 17:52,,,,"6 years, 28 weeks, 2 days ago",,163570,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,205473,,,,,,,0|i0zjkn:
PDFBox,PDFBOX-915,some pdf file for chinese can't extracted by correct encode,Bug,Closed,Major,Invalid,Andreas Lehmkühler,chenlong,chenlong,12/7/2010 8:56,,3/4/2015 11:17,3/4/2015 11:17,"1.3.1, 2.0.0",,Text extraction,,0,1,,,,,,,,jdk1.5,"i used the PDFTextStripper to extracted the contents of pdf which include chinese code ,some file can extracted correct ,but some is extracted with wrong code.",,,,,,,,3/4/2015 11:17,,,,"2 years, 15 weeks, 5 days ago",,84880,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,236414,,,,,,,0|i14ujr:
PDFBox,PDFBOX-916,Create embedded index,New Feature,Closed,Critical,Won't Fix,Unassigned,nielsen,nielsen,12/7/2010 17:48,,5/7/2013 5:58,5/7/2013 5:58,1.4.0,,Writing,,0,1,,,,,,,,"Windows XP, Java 1.6","Which classes of PDFBox support creation of an embedded index (Acrobat: Advanced\Document Processing\Manage Embedded index\Embed index)? 
Found not hint in the web. 

Thanks in advance! 

",,,,,,,,5/7/2013 5:58,,,,"4 years, 7 weeks ago",,84879,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,236413,,,,,,,0|i14ujj:
PDFBox,PDFBOX-917,Read non-conforming PDFs (attached) without throwing java.io.IOException: expected='endobj' org.apache.pdfbox.io.PushBackInputStream,Improvement,Closed,Major,Fixed,Adam Nichols,Alex Rodriguez Lopez,Alex Rodriguez Lopez,12/10/2010 10:15,,3/4/2011 10:29,1/20/2011 17:44,1.3.1,1.5.0,Parsing,,1,0,,,,,,,,Used through Apache Tika 0.8,"This happened using the following PDF (~2MB): 
http://biblioteca.sinbad.ua.pt/DisQSws/get.aspx?filename=2010001615.pdf&catalog=Teses&type=pdf 

When reading non-conforming PDFs like the one above the following exception is thrown and the text extraction partially fails: 

WARN - Parsing Error, Skipping Object 
java.io.IOException: expected='endobj' firstReadAttempt='' secondReadAttempt='' org.apache.pdfbox.io.PushBackInputStream@53ab04 
at org.apache.pdfbox.pdfparser.PDFParser.parseObject(PDFParser.java:607) 
at org.apache.pdfbox.pdfparser.PDFParser.parse(PDFParser.java:172) 
at org.apache.pdfbox.pdmodel.PDDocument.load(PDDocument.java:878) 
at org.apache.pdfbox.pdmodel.PDDocument.load(PDDocument.java:843) 
at org.apache.tika.parser.pdf.PDFParser.parse(PDFParser.java:74) 
at org.apache.tika.parser.CompositeParser.parse(CompositeParser.java:197) 
at org.apache.tika.parser.CompositeParser.parse(CompositeParser.java:197) 
at org.apache.tika.parser.AutoDetectParser.parse(AutoDetectParser.java:137) 
at org.apache.tika.cli.TikaCLI.process(TikaCLI.java:218) 
at org.apache.tika.cli.TikaCLI.main(TikaCLI.java:84)",,,,,,,,12/10/2010 10:40,,,,"6 years, 22 weeks, 4 days ago",,163571,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,205741,,,,,,,0|i0zl87:
PDFBox,PDFBOX-918,Can't parse PDF,Bug,Closed,Major,Fixed,Unassigned,Igor Spasic,Igor Spasic,12/13/2010 14:41,,12/20/2010 9:38,12/13/2010 14:57,1.3.1,1.4.0,Parsing,,0,1,,,,,,,,,"Can't parse PDF: 

java.io.IOException: Error: Expected an integer type, actual='' 
at org.apache.pdfbox.pdfparser.BaseParser.readInt(BaseParser.java:1380) 
at org.apache.pdfbox.pdfparser.PDFObjectStreamParser.parse(PDFObjectStreamParser.java:97) 
at org.apache.pdfbox.cos.COSDocument.dereferenceObjectStreams(COSDocument.java:483) 
at org.apache.pdfbox.pdmodel.PDDocument.openProtection(PDDocument.java:1089) 
at org.apache.pdfbox.ExtractText.main(ExtractText.java:190) 
at org.apache.pdfbox.PDFBox.main(PDFBox.java:42) 
",,,,,,,,12/13/2010 14:57,,,,"6 years, 28 weeks ago",,163572,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,205475,,,,,,,0|i0zjl3:
PDFBox,PDFBOX-919,Make custom fonts reusable / get font reference from document.,Wish,Closed,Major,Won't Fix,Unassigned,MH,MH,12/13/2010 15:38,,11/6/2014 6:47,11/6/2014 6:47,1.3.1,,Writing,,0,3,,,,,,,,Windows XP; 32 Bit; JDK 1.6.0_22.,"When writing generic code to change PDF documents (concatenate PDFs, add custom text, etc.), some functions using a custom font can be called multiple times. As it is not possible to simply cash the PDFont instances (see PDFBOX-809 => COSVisitorException) as they are probably hard linked to a document instance, it should be possible to request the font from the document to re-use it. 

Example: 2 documents use both the same custom font. When I concatenate them and add additional text with my custom font, the result has 3 times this font embedded! Instead of creating new instances of the custom font on every (generic) call of an application method, it would be better to somehow ""tell"" PDFBox, that the custom font is already in the PDF that I want to change. So a method like 

PDFont f = myPDDocument.getFont() 

would be usefull to avoid multiple inclusions of the same font on a document.",,,,,,,,8/4/2013 12:18,,,,"2 years, 32 weeks, 4 days ago",,85061,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,236412,,,,,,,0|i14ujb:
PDFBox,PDFBOX-920,PDFStreamEngine.processEncodedText fails on UTF-16 text,Bug,Closed,Major,Fixed,Andreas Lehmkühler,Antoni Mylka,Antoni Mylka,12/13/2010 18:47,,3/4/2011 10:29,1/8/2011 16:15,1.3.1,1.5.0,Text extraction,,0,0,,,,,,,,,"I have a PDF document which yields gibberish text. When I debug it, I get to the PDFStreamEngine.processEncodedText. The method gets a following byte array: 

[0, 47, 0, 82, 0, 82, 0, 78, 0, 3, 0, 68, 0, 87, 0, 3, 0, 87, 0, 75, 0, 72, 0, 3, 0, -64, 0, 85, 0, 86, 0, 87, 0, 3, 0, 83, 0, 76, 0, 70, 0, 87, 0, 88, 0, 85, 0, 72, 0, 3, 0, 68, 0, 69, 0, 82, 0, 89, 0, 72, 0, 17, 0, 3] 

This looks to me like some UTF16 text, but the codes seem different than what you'd normally expect. I don't understand the encoding. In 1.2.1 this yielded the correct output though (""Look at the picture above""). In the 1.3.1 and the current trunk this is converted to garbage. The culprit is here: 

codeLength = 1; 
String c = font.encode( string, i, codeLength ); 
if( c == null && i+1<string.length) 
{ 
//maybe a multibyte encoding 
codeLength++; 
c = font.encode( string, i, codeLength ); 
} 

So the code first tries to 'encode' a single byte as a character, and then tries two bytes, three bytes etc. First it starts with a 00 byte. In 1.2.1 the PDFont.encode would return null. The program would then try with two bytes getting a correct character on the second attempt. 

In the current trunk the font.encode method returns a space "" "" when 00 is passed. This is clearly wrong, because afterwards the entire string is parsed incorrectly. I tried to debug further and it seems to me that the problem is in the Encoding class, in the getName method. It looks like this: 

public String getName( int code ) throws IOException 
{ 
String name = codeToName.get( code ); 
if( name == null ) 
{ 
//lets be forgiving for now 
name = ""space""; 
} 
return name; 
} 

The crucial bit is the ""let's be forgiving for now"". If a code is unknown in the encoding, a space is returned. In my case this completely breaks the parsing of a file. 

What was the rationale behind this behavior? Removing it fixed my problem and didn't break anything. All unit tests of pdfbox pass. The regression tests of my applications (based on the pdf extraction code from the Aperture Framework) also pass. The ""forgiving"" part has been added in PDFBOX-626, but the issue description doesn't name any reasons for that. If the ""forgiveness"" is there for a good reason, I'd be grateful for advice how to deal with the problem. Otherwise please remove it. 

Unfortunately I can't share the problem file.",,,,,,,,1/8/2011 16:15,,,,"6 years, 24 weeks, 2 days ago",,163573,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,205748,,,,,,,0|i0zl9r:
PDFBox,PDFBOX-921,NumberFormatException when parsing a type1 font,Bug,Closed,Major,Fixed,Andreas Lehmkühler,Andreas Lehmkühler,Andreas Lehmkühler,12/14/2010 17:19,,1/17/2011 9:57,12/14/2010 17:26,1.3.1,1.4.0,"Parsing, PDModel, Swing GUI",,0,0,,,,,,,,,"Martijn Brinkers reported this issue on dev@pdfbox [1]. A NumberFormatException can occur if the header of an embedded type1 font wasn't malformed. 

The pdf attached to PDFBOX-816 triggers that exception. 

[1] http://markmail.org/message/xxquw7om7uvlf5bz",,,,,,,,1/17/2011 9:51,,,,"6 years, 23 weeks ago",,163574,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,205680,,,,,,,0|i0zkun:
PDFBox,PDFBOX-922,True type PDFont subclass only supports WinAnsiEncoding (hardcoded!),New Feature,Closed,Blocker,Fixed,Unassigned,Thanos Agelatos,Thanos Agelatos,12/15/2010 21:42,,3/29/2016 11:01,12/12/2014 22:09,1.3.1,2.0.0,Writing,,16,24,,,,,,,"PDFBOX-1569, PDFBOX-283, PDFBOX-1071, PDFBOX-1441, PDFBOX-903, PDFBOX-1242, PDFBOX-1705, PDFBOX-1785, PDFBOX-212, PDFBOX-553, PDFBOX-2565","JDK 1.6 / OS irrelevant, tried against 1.3.1 and 1.2.0","PDFBox cannot embed Identity-H or Identity-V type TTF fonts in the PDF it creates, making it impossible to create PDFs in any language apart from English and ones supported in WinAnsiEncoding. This behaviour is caused because method PDTrueTypeFont.loadTTF has hardcoded WinAnsiEncoding inside, and there is no Identity-H or Identity-V Encoding classes provided (to set afterwards via PDFont.setFont() ) 

This excludes the following languages plus many others: 

- Greek 
- Bulgarian 
- Swedish 
- Baltic languages 
- Malteze 

The PDF created contains garbled characters and/or squares. 

Simple test case: 

{code} 
PDDocument doc = null; 
try { 
doc = new PDDocument(); 
PDPage page = new PDPage(); 
doc.addPage(page); 
// extract fonts for fields 
byte[] arialNorm = extractFont(""arial.ttf""); 
//byte[] arialBold = extractFont(""arialbd.ttf""); 
//PDFont font = PDType1Font.HELVETICA; 
PDFont font = PDTrueTypeFont.loadTTF(doc, new ByteArrayInputStream(arialNorm)); 

PDPageContentStream contentStream = new PDPageContentStream(doc, page); 
contentStream.beginText(); 
contentStream.setFont(font, 12); 
contentStream.moveTextPositionByAmount(100, 700); 
contentStream.drawString(""Hello world from PDFBox ????????""); // text here may appear garbled; insert any text in Greek or Bulgarian or Malteze 
contentStream.endText(); 
contentStream.close(); 
doc.save(""pdfbox.pdf""); 
System.out.println("" created!""); 
} catch (Exception ioe) { 
ioe.printStackTrace(); 
} finally { 
if (doc != null) { 
try { doc.close(); } catch (Exception e) {} 
} 
} 
{code} 
",,,,,,,,12/17/2010 8:44,,,,"1 year, 11 weeks, 6 days ago",,85062,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,32417,,,,,,,0|i05wu7:
PDFBox,PDFBOX-923,pdf gets messed up when updated with xfdf data,Bug,Closed,Major,Fixed,Maruan Sahyoun,Madhav Vodnala,Madhav Vodnala,12/20/2010 8:05,,3/17/2016 19:07,2/3/2015 22:32,1.3.1,2.0.0,AcroForm,,0,2,,,,,,,,"windows 7, java 1.6","we load a pdf file and update it with an xfdf file, the resulting pdf is all mixed up. 
( you can open pdf_output.pdf to see how it looks) 

PDDocument pdf = PDDocument.load(""ar104-1.10.0.pdf""); 
PDDocumentCatalog docCatalog = pdf.getDocumentCatalog(); 
PDAcroForm acroForm = docCatalog.getAcroForm(); 
FDFDocument fdfdoc=FDFDocument.loadXFDF(new File(""form_data.xfdf"")); 
acroForm.importFDF(fdfdoc); 
pdf.save(""pdf_output.pdf""); 
System.out.println(""pdf created successfully""); 

Please see attached 

1. input pdf file 
2. the xfdf file( created from the content submitted by the input file) and 
3. the messed up output pdf file 

",,,,,,,,2/3/2015 22:31,,,,"2 years, 19 weeks, 6 days ago",,85063,,,Restricted to agents,,,,,,,,,,,4,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,236411,,,,,,,0|i14uj3:
PDFBox,PDFBOX-924,Image not getting rendered correctly..,Bug,Closed,Critical,Fixed,Andreas Lehmkühler,Sandeep Dhawan,Sandeep Dhawan,12/20/2010 13:52,,3/17/2016 19:07,8/9/2013 15:34,1.3.1,2.0.0,PDModel,,1,2,,,,,,,"PDFBOX-412, PDFBOX-490","Windows XP, Intel Core 2 Duo CPU, JDK1.6","Hi, 

I converted a MS office word document in to pdf using open office. And then I used the PDFBox API to convert the pages of the PDF to Image. 

Class : PDPage 
API : public BufferedImage convertToImage(int imageType, int resolution) 

But the image contained "")"" characters which were not present in the pdf.",,,,,,,,8/4/2013 9:37,,,,"3 years, 45 weeks, 3 days ago",,84884,,,Restricted to agents,,,,,,,,,,,3,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,236410,,,,,,,0|i14uiv:
PDFBox,PDFBOX-925,"ExtractText china pdf ,but pdfbox distinguish Korea,The pdf 1.2 is ok,since 1.3 error",Bug,Closed,Major,Fixed,Andreas Lehmkühler,yuedaxia,yuedaxia,12/21/2010 8:28,,3/4/2011 10:29,1/23/2011 13:57,"1.3.1, 1.4.0",1.5.0,Text extraction,,0,0,,,,,,,,wndows xp,,,,,,,,,1/23/2011 13:57,,,,"6 years, 22 weeks, 1 day ago",,163575,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,205639,,,,,,,0|i0zklj:
PDFBox,PDFBOX-926,JVM crash calling Graphics2D.draw(Shape) with a specific path,Improvement,Closed,Major,Won't Fix,Andreas Lehmkühler,Christanto,Christanto,12/21/2010 11:29,,3/7/2017 11:43,3/7/2017 11:43,1.4.0,,Utilities,,0,4,,,,,,,,"Window 7 64 bit VM, Mac OS. Works fine on Windows 7 32 bit VM","When I call PDPage.convertToImage(), JVM crash occur. This is caused by JVM itself, not PDFBox. 
I will attach the test code to replicate this issue. 

It seems that AWT has certain issue with a certain path/stroke combination. And by changing something that make the rendering behave slightly differently seems avoid the issue. 
There is a couple workaround that I tried myself as explained in [1] such as setting graphics.setRenderingHint(RenderingHints.KEY_STROKE_CONTROL, RenderingHints.VALUE_STROKE_PURE); 

Maybe PDFBox can include the workaround buildin. 

I already file a bug to Sun [2]. (It may need a day or two to show in public bug database) 

[1] http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=6215380 
[2] http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=7008242",,,,,,,,2/27/2014 18:03,,,,"14 weeks, 6 days ago",,85064,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,236409,,,,,,,0|i14uin:
PDFBox,PDFBOX-927,Problem on writing some kind of images to a File in filesystem,Bug,Closed,Minor,Fixed,Andreas Lehmkühler,JOSE FREITAS,JOSE FREITAS,12/21/2010 12:39,,3/23/2013 12:56,1/14/2013 19:26,"1.2.1, 1.3.1, 1.4.0",1.8.0,PDModel,,0,2,,,,,,,"PDFBOX-1490, PDFBOX-1067","JDK5 / 6 
","I have an image object which is an instance of PDXObjectImage. 

If it has PDIndexed as colorspace. 

""image.getColorSpace() instanceof PDIndexed"" 

the image is wrongly rendered. 

Is there any known issue with this colorSpace? 

I think the problem could be at: 
image.write2file(...) or 
image.write2OutputStream(...); 
",,,,,,,,3/2/2011 2:04,,,,"4 years, 23 weeks ago",,85184,,,Restricted to agents,,,,,,,,,,,4,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,236408,,,,,,,0|i14uif:
PDFBox,PDFBOX-928,added NPE protection which occurred when reading corrupt PDFs,Improvement,Closed,Trivial,Fixed,Adam Nichols,Adam Nichols,Adam Nichols,12/28/2010 0:38,,3/4/2011 10:29,12/28/2010 0:40,"0.8.0-incubator, 1.0.0, 1.1.0, 1.2.0, 1.2.1, 1.3.1, 1.4.0",1.5.0,PDModel,,0,0,,,,,,,,,"I came across a non-conforming PDF which resulted in a NPE when I tried to append a page to the document. The error was because there were no kids listed, so when rootPages.getKids().add(page); was called in addPage(PDPage page) it went into the COSArray.add() but threw an exception on line 180: array.add(((COSObjectable)o).getCOSObject()); I fixed this by checking to see if array was null before attempting to call the add() method. 

I can not attach the sample PDF because it contains confidential data. 

Despite the major non-conforming aspects of this PDF, Adobe reader is able to open it. This is one reason why I want to make sure PDFBox can at least process the file without throwing an exception.",,,,,,,,,,,,"6 years, 26 weeks ago",,163576,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,206038,,,,,,,0|i0zn27:
PDFBox,PDFBOX-929,Extraction of the Content from CJK pdf's using PDFBox and indexing the same with LUCENE search in Solaris fails.,Bug,Closed,Major,Cannot Reproduce,Unassigned,gomathy s,gomathy s,12/28/2010 2:10,,6/9/2014 21:16,6/9/2014 21:16,,,Text extraction,,0,2,,18000,18000,,0%,,,Solaris,"In the solaris environment , when we are using the PDFBox ,extracting the content and setting few lines from the PDF as a description and 
indexing the content.In the search we don't get any results when we are searching with the CJK characters but english words it is 
able to retreive results.Am using the correct analyzer both during indexing and searching.This happens only in Solaris , in windows it is working 
fine.Please suggest me guys , this is an major issue for me.",,0%,0%,,18000,18000,,10/8/2013 17:20,,,,"3 years, 2 weeks ago",,85002,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,236407,,,,,,,0|i14ui7:
PDFBox,PDFBOX-930,I cant able to get list of fields,Bug,Closed,Major,Incomplete,Maruan Sahyoun,Manikandan,Manikandan,1/3/2011 9:12,,3/17/2016 19:15,2/3/2015 22:11,0.7.3,,AcroForm,,0,2,,3600,3600,,0%,,,Win-XP,"I have a pdf template contains textboxes. I need textbox value but its not displayed properly. I am getting Null Pointer Exception. 

Here i mentioned my code .... 

try{ 
PDDocument pdf = PDDocument.load(""C:\\Documents and Settings\\manikandan.n\\Desktop\\MyTemplate\\1.pdf"" ); 
PDDocumentCatalog docCatalog = pdf.getDocumentCatalog(); 
PDAcroForm acroForm = docCatalog.getAcroForm(); 
acroForm.setCacheFields(true); 
PDField field = acroForm.getField(""Client_Name""); 
field.setValue(""Smith""); 
System.out.println(""Sample::::::""+field.getValue()); 
pdf.save( ""C:\\Documents and Settings\\manikandan.n\\Desktop\\MyTemplate\\2.pdf"" );*/ 
}catch(Exception e){ 
System.out.println(""Error::::""+e); 
}",,0%,0%,,3600,3600,,1/3/2011 21:27,,,,"2 years, 19 weeks, 6 days ago",,85065,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,236406,,,,,,,0|i14uhz:
PDFBox,PDFBOX-931,PDPage convertToImage generates white image with no contents,Bug,Closed,Major,Invalid,Andreas Lehmkühler,Vincent VIAL,Vincent VIAL,1/3/2011 15:29,,5/26/2011 6:01,5/1/2011 14:56,"1.3.1, 1.4.0",,PDModel,,1,1,,,,,,,PDFBOX-1018,JDK 1.6.0_21,"When converting a PDPage of this pdf into an image, the resulting file is always a white image with no contents. 

The following message appeared in the log output (It doesn't seem to be a duplicate of PDFBOX-794.) : 

ERROR filter.FlateFilter - Stop reading corrupt stream 

Here's the code used to convert the image : 

@Test 
public void testConvertImage() { 
try { 
PDDocument pdDocument = PDDocument.load(""pdf_causing_white_pages.pdf""); 
List<PDPage> documentPageList = pdDocument.getDocumentCatalog().getAllPages(); 
TestCase.assertNotNull(documentPageList); 
int pageNumber = 1; 
for (PDPage tmpPage :documentPageList){ 
BufferedImage tempImage = tmpPage.convertToImage(); 
ImageIO.write(tempImage,""jpeg"", new File(""result_""+pageNumber+"".jpeg"")); 
pageNumber ++; 
} 
} catch (FileNotFoundException e) { 
TestCase.fail(e.getMessage()); 
} catch (IOException e) { 
TestCase.fail(e.getMessage()); 
} 
} 

",,,,,,,,4/6/2011 5:22,,,,"6 years, 8 weeks, 1 day ago",,163577,,,Restricted to agents,,,,,,,,,,,3,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,206136,,,,,,,0|i0znnz:
PDFBox,PDFBOX-932,Swedish characters are garbled in form,Bug,Closed,Major,Fixed,Maruan Sahyoun,Pär Wenåker,Pär Wenåker,1/4/2011 10:28,,3/17/2016 19:07,1/27/2015 22:13,1.4.0,2.0.0,AcroForm,,1,0,,,,,,,PDFBOX-2333,"Mac OSX, Java6","When using swedish characters to fill in a form they show up garbled in the PDF. This seems to have to do with the PDAppearance class. When calling setValue on the field, the value seems to be set ok since COSString handles characters outside ASCII in its writePDF method. When PDAppearance writes the value in insertGeneratedAppearance it does not do the same check. If the same check is done it seems to work for PDAppearance to (see patch below). Since I do not know very much about the PDF format, I dont know if this is the right way to do it... 

PDDocument document = PDDocument.load(<pdf-file>); 
PDDocumentCatalog docCatalog = document.getDocumentCatalog(); 
PDAcroForm form = docCatalog.getAcroForm(); 
PDField field = form.getField(<field name>); 
field.setValue(""åäö""); 


@@ -400,9 +401,32 @@ 
{ 
throw new IOException( ""Error: Unknown justification value:"" + q ); 
} 
- printWriter.println(""("" + value + "") Tj""); 
- printWriter.println(""ET"" ); 
- printWriter.flush(); 
+ boolean outsideASCII = false; 
+ byte[] bytes = value.getBytes(""ISO-8859-1""); 
+ int length = bytes.length; 
+ 
+ for( int i=0; i<length && !outsideASCII; i++ ) 
+ { 
+ //if the byte is negative then it is an eight bit byte and is 
+ //outside the ASCII range. 
+ outsideASCII = bytes[i] <0; 
+ } 
+ if(!outsideASCII) { 
+ printWriter.println(""("" + value + "") Tj""); 
+ printWriter.println(""ET"" ); 
+ printWriter.flush(); 
+ } else { 
+ printWriter.print(""<""); 
+ for(int i=0; i<length; i++ ) 
+ { 
+ String val = COSHEXTable.HEX_TABLE[ (bytes[i]+256)%256 ]; 
+ printWriter.write(val); 
+ } 
+ printWriter.println(""> Tj""); 
+ printWriter.println(""ET"" ); 
+ printWriter.flush(); 
+ } 
} 
",,,,,,,"Appearance, Encoding",1/11/2012 10:32,,,,"2 years, 20 weeks, 6 days ago",,85003,,,Restricted to agents,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,236405,,,,,,,0|i14uhr:
PDFBox,PDFBOX-933,"""Limits"" entry should not added to the root node dictionary of name trees",Bug,Closed,Major,Duplicate,Andreas Lehmkühler,Petras,Petras,1/4/2011 14:43,,3/10/2013 15:02,3/10/2013 15:02,1.4.0,,PDModel,,0,1,,,,,,,PDFBOX-811,"Adobe Acrobat Pro v9.4.1, Windows 7 Pro x64","Embedding file using PDComplexFileSpecification (as shown in org.apache.pdfbox.examples.pdmodel.EmbeddedFiles example) adds ""Limits"" entry to the name tree root node dictionary associated with EmbeddedFiles entry in PDF documents name dictionary. Here is a fragment taken from the PDF document created by EmbeddedFiles example: 

... 
3 0 obj 
<< 
/EmbeddedFiles 5 0 R 
>> 
5 0 obj 
<< 
/Limits [(My first attachment) (My first attachment)] 
/Names [(My first attachment) 8 0 R] 
>> 
... 

Such PDF document opened in Adobe Acrobat does not show embedded files in attachments panel, unless ""Limits"" entry is removed or commented. 

According to PDF3200:2008 specification (see clause ""7.9.6 Name Trees"") ""Limits"" entry in name tree node dictionary can only appear in intermediate or leaf node, but not root node. 
""The tree shall always have exactly one root node, which shall contain a single entry: either Kids or Names but not both. If the root node has a Names entry, it shall be the only node in the tree. If it has a Kids entry, each of the remaining nodes shall be either an intermediate node, that shall contain a Limits entry and a Kids entry, or a leaf node, that shall contain a Limits entry and a Names entry."" 
",,,,,,,,3/10/2013 15:02,,,,"4 years, 15 weeks, 1 day ago",,85004,,,Restricted to agents,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,236404,,,,,,,0|i14uhj:
PDFBox,PDFBOX-934,ImageToPDF.createPDFFromImage causes problems for certain TIFF inputs,Bug,Closed,Major,Fixed,Tilman Hausherr,Stefan Hammelbeck,Stefan Hammelbeck,1/4/2011 16:11,,6/22/2014 14:34,6/10/2014 12:27,1.4.0,"1.8.6, 2.0.0",Writing,,0,1,,,,,,,,,"I try to create a PDF for a given TIFF image while trying 

ImageToPDF imageToPDF = new ImageToPDF(); 
imageToPDF.createPDFFromImage(""c:\\tmp\\myDocument.pdf"", ""c:\\tmp\\myImage.tif""); 

Problem: Acrobat Reader (Version 9.3.4) cannot display the generated file myDocument.pdf 

The error message shown by Acrobat Reader says that there is ""insufficient data for an image"" (in German: ""Nicht genügend Daten für ein Bild"") 

",,,,,,,"CCITTFaxDecode, ccitt",6/9/2014 22:18,,,,"3 years, 1 week, 6 days ago",,85005,,,Restricted to agents,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,236403,,,,,,,0|i14uhb:
