class path,method name,method arguments,LOC,Cyclomatic
pdfbox\src\main\java\org\apache\pdfbox\io\ASCII85OutputStream.java,transformASCII85,,23,2
pdfbox\src\main\java\org\apache\pdfbox\io\ASCII85OutputStream.java,write,int,24,5
pdfbox\src\main\java\org\apache\pdfbox\io\ASCII85OutputStream.java,flush,,41,9
pdfbox\src\main\java\org\apache\pdfbox\io\ASCII85OutputStream.java,close,,12,1
pdfbox\src\main\java\org\apache\pdfbox\encoding\PDFBoxCharsetProvider.java,PDFBoxCharsetProvider,,12,3
pdfbox\src\main\java\org\apache\pdfbox\encoding\PDFBoxCharsetProvider.java,charsets,,4,1
pdfbox\src\main\java\org\apache\pdfbox\encoding\PDFBoxCharsetProvider.java,charsetForName,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\util\operator\SetLineDashPattern.java,process,"PDFOperator, List<COSBase>",12,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,COSArray,,3,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,add,COSBase,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,add,COSObjectable,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,add,"int, COSBase",4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,clear,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,removeAll,Collection<COSBase>,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,retainAll,Collection<COSBase>,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,addAll,Collection<COSBase>,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,addAll,COSArray,7,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,addAll,"int, Collection<COSBase>",4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,set,"int, COSBase",4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,set,"int, int",4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,set,"int, COSObjectable",9,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,getObject,int,13,3
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,get,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,getInt,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,getInt,"int, int",13,3
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,setInt,"int, int",4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,setName,"int, String",4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,getName,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,getName,"int, String",13,3
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,setString,"int, String",11,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,getString,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,getString,"int, String",13,3
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,size,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,remove,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,remove,COSBase,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,removeObject,COSBase,20,5
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,toString,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,iterator,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,indexOf,COSBase,12,3
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,indexOfObject,COSBase,22,5
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,growToSize,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,growToSize,"int, COSBase",7,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,accept,ICOSVisitor,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,toFloatArray,,9,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,setFloatArray,float[],8,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,toList,,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\PDLineDashPattern.java,PDLineDashPattern,,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\PDLineDashPattern.java,PDLineDashPattern,COSArray,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\PDLineDashPattern.java,PDLineDashPattern,"COSArray, int",6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\PDLineDashPattern.java,clone,,15,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\PDLineDashPattern.java,getCOSObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\PDLineDashPattern.java,getPhaseStart,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\PDLineDashPattern.java,setPhaseStart,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\PDLineDashPattern.java,getDashPattern,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\PDLineDashPattern.java,getCOSDashPattern,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\PDLineDashPattern.java,setDashPattern,List,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\graphics\PDLineDashPattern.java,isDashPatternEmpty,,18,4
preflight\src\main\java\org\apache\pdfbox\preflight\action\ActionManagerFactory.java,getActionManagers,"PreflightContext, COSDictionary",34,7
preflight\src\main\java\org\apache\pdfbox\preflight\action\ActionManagerFactory.java,callCreateAction,"COSBase, PreflightContext, List<AbstractActionManager>, Map<COSObjectKey, Boolean>",5,1
preflight\src\main\java\org\apache\pdfbox\preflight\action\ActionManagerFactory.java,callCreateAction,"COSBase, PreflightContext, List<AbstractActionManager>, String, Map<COSObjectKey, Boolean>",25,4
preflight\src\main\java\org\apache\pdfbox\preflight\action\ActionManagerFactory.java,getNextActions,"PreflightContext, COSDictionary",24,4
preflight\src\main\java\org\apache\pdfbox\preflight\action\ActionManagerFactory.java,createActionManager,"PreflightContext, COSDictionary, String",46,10
pdfbox\src\main\java\org\apache\pdfbox\cos\COSObject.java,COSObject,COSBase,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSObject.java,getDictionaryObject,COSName,9,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSObject.java,getItem,COSName,9,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSObject.java,getObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSObject.java,setObject,COSBase,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSObject.java,toString,,7,3
pdfbox\src\main\java\org\apache\pdfbox\cos\COSObject.java,getObjectNumber,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSObject.java,setObjectNumber,COSInteger,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSObject.java,getGenerationNumber,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSObject.java,setGenerationNumber,COSInteger,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSObject.java,accept,ICOSVisitor,4,2
pdfbox\src\main\java\org\apache\pdfbox\persistence\util\COSObjectKey.java,COSObjectKey,COSObject,4,1
pdfbox\src\main\java\org\apache\pdfbox\persistence\util\COSObjectKey.java,COSObjectKey,"long, long",5,1
pdfbox\src\main\java\org\apache\pdfbox\persistence\util\COSObjectKey.java,equals,Object,6,1
pdfbox\src\main\java\org\apache\pdfbox\persistence\util\COSObjectKey.java,getGeneration,,4,1
pdfbox\src\main\java\org\apache\pdfbox\persistence\util\COSObjectKey.java,getNumber,,4,1
pdfbox\src\main\java\org\apache\pdfbox\persistence\util\COSObjectKey.java,hashCode,,4,1
pdfbox\src\main\java\org\apache\pdfbox\persistence\util\COSObjectKey.java,setGeneration,long,4,1
pdfbox\src\main\java\org\apache\pdfbox\persistence\util\COSObjectKey.java,setNumber,long,4,1
pdfbox\src\main\java\org\apache\pdfbox\persistence\util\COSObjectKey.java,toString,,4,1
pdfbox\src\main\java\org\apache\pdfbox\persistence\util\COSObjectKey.java,compareTo,COSObjectKey,26,5
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,PreflightContext,DataSource,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,PreflightContext,"DataSource, PreflightConfiguration",4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getMetadata,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setMetadata,XMPMetadata,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getDocument,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getXrefTableResolver,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setXrefTableResolver,XrefTrailerResolver,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setDocument,PreflightDocument,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getSource,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,isComplete,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,addFontContainer,"COSBase, FontContainer",4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getFontContainer,COSBase,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getIccProfileWrapper,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setIccProfileWrapper,ICCProfileWrapper,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getConfig,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setConfig,PreflightConfiguration,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,close,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,addValidationError,ValidationError,5,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,addValidationErrors,List<ValidationError>,8,2
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,getValidationPath,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setValidationPath,PreflightPath,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,isIccProfileAlreadySearched,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\PreflightContext.java,setIccProfileAlreadySearched,boolean,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\exception\ValidationException.java,ValidationException,"String, Throwable",5,1
preflight\src\main\java\org\apache\pdfbox\preflight\exception\ValidationException.java,ValidationException,String,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\exception\ValidationException.java,ValidationException,Throwable,5,1
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isDictionary,"COSBase, COSDocument",17,3
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isString,"COSBase, COSDocument",17,3
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isStream,"COSBase, COSDocument",17,3
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isInteger,"COSBase, COSDocument",17,3
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isNumeric,"COSBase, COSDocument",4,1
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isFloat,"COSBase, COSDocument",17,3
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,isArray,"COSBase, COSDocument",17,3
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,getAsArray,"COSBase, COSDocument",31,5
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,getAsString,"COSBase, COSDocument",39,7
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,getAsDictionary,"COSBase, COSDocument",31,5
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,getAsStream,"COSBase, COSDocument",31,5
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,getAsFloat,"COSBase, COSDocument",43,8
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,getAsInteger,"COSBase, COSDocument",43,8
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,closeDocumentQuietly,COSDocument,14,3
preflight\src\main\java\org\apache\pdfbox\preflight\utils\COSUtils.java,closeDocumentQuietly,PDDocument,7,2
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,ValidationResult,boolean,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,ValidationResult,ValidationError,8,2
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,ValidationResult,List<ValidationError>,5,1
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,mergeResult,ValidationResult,8,2
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,getXmpMetaData,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,setXmpMetaData,XMPMetadata,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,isValid,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,addError,ValidationError,8,2
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,addErrors,List<ValidationError>,10,3
preflight\src\main\java\org\apache\pdfbox\preflight\ValidationResult.java,getErrorsList,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\action\AbstractActionManager.java,AbstractActionManager,"ActionManagerFactory, COSDictionary, PreflightContext, String",7,1
preflight\src\main\java\org\apache\pdfbox\preflight\action\AbstractActionManager.java,isAdditionalAction,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\action\AbstractActionManager.java,getActionDictionnary,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\action\AbstractActionManager.java,getAdditionalActionKey,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\action\AbstractActionManager.java,validNextActions,,12,3
preflight\src\main\java\org\apache\pdfbox\preflight\action\AbstractActionManager.java,valid,,4,1
preflight\src\main\java\org\apache\pdfbox\preflight\action\AbstractActionManager.java,valid,boolean,14,3
preflight\src\main\java\org\apache\pdfbox\preflight\action\AbstractActionManager.java,innerValid,,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,PDDocument,,16,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,generatePageMap,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,processListOfPageReferences,List<Object>,17,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,parseCatalogObject,COSObject,50,9
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,getPageMap,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,addPage,PDPage,7,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,addSignature,"PDSignature, SignatureInterface",7,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,addSignature,"PDSignature, SignatureInterface, SignatureOptions",171,25
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,addSignatureField,"List<PDSignatureField>, SignatureInterface, SignatureOptions",55,10
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,removePage,PDPage,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,removePage,int,11,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,importPage,PDPage,37,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,PDDocument,COSDocument,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,PDDocument,"COSDocument, BaseParser",5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,getDocument,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,getDocumentInformation,,15,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,setDocumentInformation,PDDocumentInformation,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,getDocumentCatalog,,17,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,isEncrypted,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,getEncryptionDictionary,,11,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,setEncryptionDictionary,PDEncryptionDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,getSignatureDictionary,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,getLastSignatureDictionary,,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,getSignatureFields,,14,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,getSignatureDictionaries,,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,isUserPassword,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,isOwnerPassword,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,decrypt,String,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,wasDecryptedWithOwnerPassword,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,encrypt,"String, String",14,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,getOwnerPasswordForEncryption,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,getUserPasswordForEncryption,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,willEncryptWhenSaving,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,clearWillEncryptWhenSaving,,3,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,load,URL,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,load,"URL, boolean",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,load,"URL, RandomAccess",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,load,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,load,"String, boolean",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,load,"String, RandomAccess",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,load,File,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,load,"File, RandomAccess",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,load,InputStream,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,load,"InputStream, boolean",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,load,"InputStream, RandomAccess",6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,load,"InputStream, RandomAccess, boolean",6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,loadNonSeq,"File, RandomAccess",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,loadNonSeq,"File, RandomAccess, String",6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,loadNonSeq,"InputStream, RandomAccess",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,loadNonSeq,"InputStream, RandomAccess, String",6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,save,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,save,File,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,save,OutputStream,18,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,saveIncremental,String,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,saveIncremental,"InputStream, OutputStream",19,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,getPageCount,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,getNumberOfPages,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,getPageFormat,int,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,getPrintable,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,print,PrinterJob,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,print,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,silentPrint,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,silentPrint,PrinterJob,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,print,"PrinterJob, boolean",15,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,close,,22,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,protect,ProtectionPolicy,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,openProtection,DecryptionMaterial,17,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,getCurrentAccessPermission,,12,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,getSecurityHandler,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDDocument.java,setSecurityHandler,SecurityHandler,9,2
