class path,method name,method arguments,LOC,Cyclomatic
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,getInt,"int, int",13,3
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,setInt,"int, int",4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,setName,"int, String",4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,getName,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,getName,"int, String",13,3
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,setString,"int, String",11,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,getString,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,getString,"int, String",13,3
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,size,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,remove,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,remove,COSBase,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,removeObject,COSBase,20,5
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,toString,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,iterator,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,indexOf,COSBase,12,3
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,indexOfObject,COSBase,19,4
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,growToSize,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,growToSize,"int, COSBase",7,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,accept,ICOSVisitor,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,isNeedToBeUpdated,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,setNeedToBeUpdated,boolean,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,toFloatArray,,9,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,setFloatArray,float[],8,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSArray.java,toList,,9,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSBase.java,COSBase,,3,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSBase.java,getCOSObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSBase.java,accept,ICOSVisitor,1,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSBase.java,isDirect,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSBase.java,setDirect,boolean,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,COSFloat,float,5,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,COSFloat,String,29,4
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,checkMinMaxValues,,28,8
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,removeNullDigits,String,11,3
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,floatValue,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,doubleValue,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,longValue,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,intValue,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,equals,Object,5,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,hashCode,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,toString,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,accept,ICOSVisitor,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSFloat.java,writePDF,OutputStream,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSNumber.java,floatValue,,1,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSNumber.java,doubleValue,,1,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSNumber.java,intValue,,1,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSNumber.java,longValue,,1,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSNumber.java,get,String,38,7
examples\src\main\java\org\apache\pdfbox\examples\signature\CreateEmptySignatureForm.java,CreateEmptySignatureForm,,3,1
examples\src\main\java\org\apache\pdfbox\examples\signature\CreateEmptySignatureForm.java,main,String[],22,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,getPDFName,String,17,4
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,COSName,"String, boolean",13,2
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,COSName,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,getName,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,toString,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,equals,Object,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,hashCode,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,compareTo,COSName,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,isEmpty,,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,accept,ICOSVisitor,4,1
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,writePDF,OutputStream,28,3
pdfbox\src\main\java\org\apache\pdfbox\cos\COSName.java,clearResources,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,PDPage,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,PDPage,PDRectangle,6,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,PDPage,COSDictionary,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,PDPage,"COSDictionary, ResourceCache",5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getCOSObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getContentStreams,,19,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getContents,,22,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,hasContents,,13,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getResources,,13,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,setResources,PDResources,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getStructParents,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,setStructParents,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getBBox,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getMatrix,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getMediaBox,,17,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,setMediaBox,PDRectangle,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getCropBox,,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,setCropBox,PDRectangle,11,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getBleedBox,,14,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,setBleedBox,PDRectangle,11,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getTrimBox,,14,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,setTrimBox,PDRectangle,11,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getArtBox,,14,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,setArtBox,PDRectangle,11,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,clipToMediaBox,PDRectangle,10,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getRotation,,13,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,setRotation,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,setContents,PDStream,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,setContents,List<PDStream>,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getThreadBeads,,20,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,setThreadBeads,List<PDThreadBead>,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getMetadata,,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,setMetadata,PDMetadata,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getActions,,10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,setActions,PDPageAdditionalActions,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getTransition,,5,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,setTransition,PDTransition,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,setTransition,"PDTransition, float",5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getAnnotations,,26,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,setAnnotations,List<PDAnnotation>,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,equals,Object,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,hashCode,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDPage.java,getResourceCache,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,PDResources,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,PDResources,COSDictionary,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,PDResources,"COSDictionary, ResourceCache",9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getCOSObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getFont,COSName,23,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getColorSpace,COSName,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getColorSpace,"COSName, boolean",27,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,hasColorSpace,COSName,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getExtGState,COSName,23,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getShading,COSName,23,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getPattern,COSName,23,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getProperties,COSName,23,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,isImageXObject,COSName,18,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getXObject,COSName,31,6
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getIndirect,"COSName, COSName",14,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,get,"COSName, COSName",9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getColorSpaceNames,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getXObjectNames,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getFontNames,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getPropertiesNames,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getShadingNames,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getPatternNames,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getExtGStateNames,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getNames,COSName,9,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,add,PDFont,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,add,PDColorSpace,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,add,PDExtendedGraphicsState,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,add,PDShading,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,add,PDAbstractPattern,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,add,PDPropertyList,11,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,add,PDImageXObject,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,add,PDFormXObject,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,add,"PDXObject, String",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,add,"COSName, String, COSObjectable",11,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,createKey,"COSName, String",17,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,put,"COSName, COSName, COSObjectable",10,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,put,"COSName, PDFont",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,put,"COSName, PDColorSpace",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,put,"COSName, PDExtendedGraphicsState",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,put,"COSName, PDShading",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,put,"COSName, PDAbstractPattern",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,put,"COSName, PDPropertyList",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,put,"COSName, PDXObject",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\PDResources.java,getResourceCache,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,PDRectangle,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,PDRectangle,"float, float",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,PDRectangle,"float, float, float, float",8,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,PDRectangle,BoundingBox,8,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,PDRectangle,COSArray,9,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,contains,"float, float",9,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,createRetranslatedRectangle,,7,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,getCOSArray,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,getLowerLeftX,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,setLowerLeftX,float,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,getLowerLeftY,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,setLowerLeftY,float,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,getUpperRightX,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,setUpperRightX,float,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,getUpperRightY,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,setUpperRightY,float,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,getWidth,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,getHeight,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,transform,Matrix,18,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,getCOSObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,toGeneralPath,,14,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\common\PDRectangle.java,toString,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,PDFont,,8,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,PDFont,String,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,PDFont,COSDictionary,31,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getStandard14AFM,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getFontDescriptor,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,setFontDescriptor,PDFontDescriptor,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,readCMap,COSBase,25,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getCOSObject,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getPositionVector,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getDisplacement,int,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getWidth,int,24,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getStandard14Width,int,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getWidthFromFont,int,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,isEmbedded,,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getHeight,int,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,encode,String,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,encode,int,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getStringWidth,String,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getAverageFontWidth,,36,6
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,readCode,InputStream,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,toUnicode,"int, GlyphList",4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,toUnicode,int,16,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getType,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getSubType,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getName,,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getBoundingBox,,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getWidths,,16,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getFontMatrix,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,getSpaceWidth,,32,6
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,isVertical,,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,isStandard14,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,addToSubset,int,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,subset,,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,willBeSubset,,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,isDamaged,,1,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,equals,Object,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,hashCode,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDFont.java,toString,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,PDType1Font,String,29,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,PDType1Font,"PDDocument, InputStream",11,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,PDType1Font,"PDDocument, InputStream, Encoding",11,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,PDType1Font,COSDictionary,70,10
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,repairLength1,"byte[], int",33,7
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getBaseFont,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getHeight,int,13,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,encode,int,19,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getWidthFromFont,int,12,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,isEmbedded,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getAverageFontWidth,,11,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,readCode,InputStream,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,readEncodingFromFont,,18,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getType1Font,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getFontBoxFont,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getName,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getBoundingBox,,8,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,generateBoundingBox,,12,3
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,codeToName,int,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getNameInFont,String,28,5
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getPath,String,11,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,hasGlyph,String,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,getFontMatrix,,27,4
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\font\PDType1Font.java,isDamaged,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationWidget.java,PDAnnotationWidget,,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationWidget.java,PDAnnotationWidget,COSDictionary,5,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationWidget.java,getHighlightingMode,,4,1
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationWidget.java,setHighlightingMode,String,14,2
pdfbox\src\main\java\org\apache\pdfbox\pdmodel\interactive\annotation\PDAnnotationWidget.java,getAppearanceCharacteristics,,9,2
